ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772284524301,cold_start,474,181,3331600,25225,16090,245,1484,0,258,29810
1772284525066,cold_start,1830,1048,3444888,49952,41527,79,1404,0,146,20990
1772284525796,cold_start,1973,1153,3420488,36256,33453,729,984,0,1133,16397
1772284526583,cold_start,6494,322,3203480,31168,28747,1140,6052,0,1026,17785
1772284527526,cold_start,25988,468,3001724,23112,21947,4987,13051,0,4127,19891
1772284528316,cold_start,2302,434,2961416,13167,12903,1160,3755,0,1210,9693
1772284529184,cold_start,3666,554,3167084,0,0,918,2899,0,971,0
1772284529990,cold_start,1262,257,3129128,0,0,351,1194,0,151,0
1772284530779,cold_start,51,10,3192800,0,0,42,94,0,52,0
1772284531488,cold_start,2775,639,3189844,0,0,480,4179,0,451,0
1772284532337,cold_start,694,14,3174540,0,0,321,371,0,343,0
1772284533167,cold_start,568,100,3069180,0,0,162,97,0,63,0
1772284534071,cold_start,2563,49,3092284,0,0,1002,1114,0,1041,0
1772284534961,cold_start,7587,3409,3084804,0,0,185,1243,0,135,3647
1772284535725,cold_start,97,0,3087624,0,0,63,64,0,60,16640
1772284536566,cold_start,348,180,3103596,0,0,57,55,0,52,0
1772284537505,cold_start,83,7,3091788,0,0,12,12,0,20,0
1772284538320,cold_start,5908,340,3085932,0,0,5314,40010,0,5401,0
1772284539032,cold_start,4226,474,2824880,0,0,2412,39626,0,1947,0
1772284539783,cold_start,205,0,2913128,0,0,180,197,0,160,0
1772284540445,cold_start,57,0,2925660,0,0,129,1034,0,117,0
1772284541152,cold_start,2020,502,2926688,0,0,41,652,0,30,0
1772284541870,cold_start,322,81,2915156,0,0,63,532,0,51,0
1772284542601,cold_start,63,0,2922144,0,0,6,6,0,6,0
1772284543325,cold_start,5,0,2913544,0,0,2,2,0,3,0
1772284544075,cold_start,23,0,2921724,0,0,25,25,0,33,0
1772284544847,cold_start,776,416,2895684,0,0,1004,1018,0,993,0
1772284545622,cold_start,360,83,2878432,0,0,1074,1805,0,1351,0
1772284546395,cold_start,459,3,2886924,0,0,374,397,0,42,0
1772284547153,cold_start,572,401,2869752,0,0,25,464,0,29,0
1772284547925,cold_start,21,0,2885956,0,0,8,17,0,1,0
1772284548682,cold_start,1320,3,2875228,0,0,393,366,0,395,0
1772284549444,cold_start,1295,454,2891104,0,0,185,544,0,210,0
1772284550290,cold_start,169,0,2823448,0,0,76,2346,0,121,0
1772284551104,cold_start,4933,601,2668808,0,0,1626,4185,0,1348,6870
1772284551954,cold_start,77979,24976,2644072,0,0,1385,2767,0,1755,19756
1772284552774,cold_start,62394,39881,2428452,0,0,2946,13431,0,2145,20736
1772284553567,cold_start,21136,8334,2306184,0,0,194,1167,0,187,7516
1772284554313,cold_start,15420,8212,2354088,0,0,40,129,0,29,20229
1772284555083,cold_start,188,87,2392592,0,0,7,84,0,22,6078
1772284555856,cold_start,53,0,2383460,0,0,41,246,0,29,0
1772284556660,cold_start,816,262,2361176,0,0,83,222,0,66,0
1772284557469,cold_start,405,284,2379208,0,0,133,279,0,140,0
1772284558243,cold_start,57066,18643,2338072,0,0,970,5804,16,815,24745
1772284559089,cold_start,91109,31472,2406244,1611,1591,854,17197,0,1256,18338
1772284559824,cold_start,158822,7067,2608440,0,0,19669,91958,0,25121,543
1772284560557,cold_start,98483,5882,2580584,0,0,22858,39388,0,16586,791
1772284561279,cold_start,1606,292,2535928,0,0,268,1344,0,315,2627
1772284562078,cold_start,13150,7629,2533708,0,0,118,336,0,22,0
1772284562990,cold_start,6230,2339,2447720,0,1255,333,1952,48,256,9068
1772284563828,cold_start,94984,53460,2414444,13495,6862,474,6565,66,183,6522
1772284564615,cold_start,67023,29754,2308772,4390,3551,715,8465,46,594,19106
1772284565404,cold_start,9028,3539,2228796,0,0,1481,7628,17,2158,5906
1772284566190,cold_start,114386,49785,2261420,6069,4861,2795,21327,50,1886,26573
1772284567003,cold_start,10885,5405,2354276,0,0,414,5458,0,217,0
1772284567931,cold_start,4270,2728,2286488,0,0,325,11520,0,33,3473
1772284568765,cold_start,17730,8760,2354972,0,0,53,1106,0,6,0
1772284569649,cold_start,1954,55,2344856,0,0,1136,3542,0,1248,0
1772284570598,cold_start,3192,1375,2349488,0,0,1459,1647,0,1148,0
1772284571407,cold_start,1874,95,2341272,0,0,555,1246,0,481,0
1772284572244,cold_start,76,0,2357148,0,0,107,34,0,65,11216
1772284572968,cold_start,113,0,2364992,0,0,76,241,0,229,11055
1772284573767,cold_start,634,6,2364724,0,0,338,189,0,211,0
1772284574733,cold_start,28838,116,2225704,0,0,9985,10080,0,10846,0
1772284575378,cold_start,21394,224,2104340,0,0,5134,5595,0,4062,0
1772284576150,cold_start,12481,3649,1937760,0,0,1340,943,0,948,398
1772284576970,cold_start,69302,22971,1767092,3527,2215,246,1247,46,113,18578
1772284577840,cold_start,117742,35830,1787960,1686,741,1610,13024,16,1236,28507
1772284578715,cold_start,101369,43862,1916628,884,672,327,3296,0,112,32880
1772284579494,cold_start,8972,4023,1981760,0,0,367,3293,0,381,0
1772284580189,cold_start,1557,726,1993992,0,0,129,348,0,30,0
1772284580931,cold_start,2930,1573,1992116,0,0,17,192,0,0,0
1772284581651,cold_start,1789,552,2012352,0,0,229,3535,0,131,0
1772284582384,cold_start,2096,1152,2024948,0,0,29,477,0,6,0
1772284583125,cold_start,1148,633,1991832,0,0,34,442,0,22,0
1772284583996,cold_start,6,0,2016840,0,0,2,4,0,1,0
1772284584842,cold_start,120,0,2020452,0,0,19,178,0,3,10800
1772284585605,cold_start,1013,265,2092956,0,0,129,149,0,538,21449
1772284586374,cold_start,2769,923,2115488,0,0,715,1151,0,279,0
1772284587217,cold_start,3647,246,2074476,0,0,1848,2035,0,1830,0
1772284588058,cold_start,7985,2135,2014148,0,0,496,1678,0,191,6746
1772284588928,cold_start,95807,30659,1841488,9820,8723,1274,3937,159,962,28610
1772284589701,cold_start,45638,18748,1737312,1864,1752,508,5548,0,543,6048
1772284590401,cold_start,43054,34012,1721852,0,0,193,1096,0,96,3576
1772284591153,cold_start,2879,455,1950052,0,0,253,730,0,222,0
1772284592011,cold_start,854,468,1946212,0,0,204,835,0,98,0
1772284592769,cold_start,1185,1002,1938104,0,0,490,1053,0,448,0
1772284593481,cold_start,1761,755,1920936,0,0,110,363,0,111,0
1772284594237,cold_start,48,0,1939056,0,0,17,17,0,18,0
1772284594971,cold_start,1384,863,1915528,0,0,240,880,0,581,1
1772284595810,cold_start,47152,17234,1704268,0,0,591,1137,0,121,15329
1772284596565,cold_start,44427,19167,1713600,0,0,235,2503,0,39,12710
1772284597379,cold_start,13937,6346,1637112,1224,540,173,2818,8,120,15883
1772284598216,cold_start,25478,11860,1688204,0,0,55,833,0,35,0
1772284599073,cold_start,500,186,1685732,0,0,256,6449,0,153,4835
1772284599831,cold_start,95049,26786,1630100,1049,378,19355,34794,11,22059,5093
1772284600567,cold_start,114152,15243,1546640,2245,1610,11510,18555,22,8103,9266
1772284601421,cold_start,53511,15221,1344608,6550,4653,708,7022,126,623,27666
1772284602263,cold_start,142728,39612,1408872,10934,5582,6190,10767,175,5842,33760
1772284603112,cold_start,189972,33460,1474688,44533,25124,6567,33665,390,6902,24252
1772284603875,cold_start,340764,39430,1738080,37337,25940,14984,60877,459,13546,20739
1772284604834,cold_start,98069,21775,1683756,0,0,2694,8739,0,1982,9622
1772284605579,cold_start,5085,4125,1673048,0,0,51,289,0,42,65
1772284606345,cold_start,2090,759,1726712,0,0,54,903,0,18,0
1772284607104,cold_start,885,382,1734272,0,0,65,1251,0,50,54
1772284607824,cold_start,9626,5711,1707440,0,0,99,1763,3,24,13610
1772284608603,cold_start,34487,29985,1767396,276,204,41,411,0,0,3131
1772284609328,cold_start,1139,620,1764636,0,0,42,173,0,561,2892
1772284610080,cold_start,24859,15784,1757640,0,0,1184,5302,0,582,16896
1772284610852,cold_start,7773,5968,1825360,0,0,63,106,0,16,18540
1772284611629,cold_start,775,124,1882032,0,0,25,424,0,14,23610
1772284612414,launch_douyin,5503,2098,1795440,0,304,334,3070,4,500,15623
1772284613234,launch_douyin,117386,62908,1843232,6134,5502,1871,5243,92,1174,32412
1772284614059,launch_douyin,57876,30717,1711256,0,0,2320,3096,0,382,15207
1772284614911,launch_douyin,1017,56,1491300,0,0,1024,584,0,490,4825
1772284615705,launch_douyin,73973,34248,1499040,7535,6754,2233,5705,127,1794,20367
1772284616552,launch_douyin,60451,43288,1646960,2150,490,519,7667,0,451,5788
1772284617468,launch_douyin,48818,37720,1639612,0,0,793,6270,0,3046,23291
1772284618301,launch_douyin,246710,48767,1590192,36882,21573,9583,41224,460,7909,31517
1772284619266,launch_douyin,273648,50311,1620532,16658,12651,10590,19777,133,9575,24732
1772284620072,launch_douyin,96800,20487,1554992,5782,5508,7475,15418,86,6510,4402
1772284620941,douyin_browse,69655,8697,1531352,27184,13771,4894,19537,261,3915,16352
1772284621752,douyin_browse,250124,31916,1502516,43984,25406,3771,24894,488,4107,23823
1772284622671,douyin_browse,203225,27660,1645056,4510,3382,6896,23077,67,5323,14223
1772284623548,douyin_browse,83740,20544,1737156,485,445,1137,15210,6,622,24234
1772284624490,douyin_browse,43491,4830,2028760,0,0,466,5104,0,322,9224
1772284625225,douyin_browse,32613,9279,1910432,0,0,2584,8956,0,2212,19343
1772284626174,douyin_browse,77653,31626,1796100,4712,3832,770,17020,71,495,25442
1772284627209,douyin_browse,83997,12881,1871396,13126,10953,2689,23566,187,2138,32441
1772284628292,douyin_browse,132141,36196,1948664,0,0,263,9046,0,111,35446
1772284629217,douyin_browse,47021,12597,1955276,0,0,288,5038,0,197,6703
1772284629962,douyin_browse,15494,10147,1897264,0,0,88,445,0,12,2695
1772284630763,douyin_browse,3077,314,1852440,0,0,915,5394,0,657,0
1772284631442,douyin_browse,695,69,2105796,0,0,311,218,0,107,0
1772284632146,douyin_browse,96,0,2162020,0,0,252,2955,0,109,0
1772284632804,douyin_browse,66,0,2212848,0,0,293,2422,0,104,0
1772284633446,douyin_browse,6,0,2213320,0,0,11,6,0,3,0
1772284634101,douyin_browse,12,0,2255108,0,0,188,65,0,192,0
1772284634772,douyin_browse,798,0,2239652,0,0,197,155,0,105,0
1772284635431,douyin_browse,36990,129,2190480,0,0,10473,14534,0,10682,0
1772284636081,douyin_browse,12838,34,2158164,0,0,3816,4308,0,3177,0
1772284636759,douyin_browse,4395,61,2045004,0,0,2313,2474,0,2496,606
1772284637721,douyin_browse,24002,2795,1988620,0,0,1916,3345,0,1436,2269
1772284638481,douyin_browse,59200,20934,1990852,0,0,6865,8168,0,6760,9243
1772284639148,douyin_browse,16003,2180,1972352,0,0,1465,2608,0,1198,632
1772284639831,douyin_browse,34278,7037,1912980,0,0,1352,4850,0,1274,10976
1772284640573,douyin_browse,43819,27447,2116860,0,0,335,1960,0,203,13243
1772284641211,douyin_browse,1971,1138,2112828,0,0,268,2380,0,169,0
1772284641866,douyin_browse,8566,2485,1949704,0,0,456,4379,0,234,816
1772284642663,douyin_browse,29519,8484,1946016,0,0,445,6267,0,179,3459
1772284643311,douyin_browse,8063,2196,1951064,0,0,131,804,0,74,652
1772284643970,douyin_browse,1842,818,1948560,0,0,146,3599,0,81,562
1772284644611,douyin_browse,7488,4616,1935588,0,0,180,849,0,158,697
1772284645319,douyin_browse,2708,935,1927260,0,0,311,1420,0,257,3
1772284646021,douyin_browse,3005,971,1920568,0,0,79,1610,0,36,1190
1772284646773,douyin_browse,6336,2846,1999480,0,0,91,870,0,45,0
1772284647538,douyin_browse,5069,886,2001136,0,0,70,421,0,62,437
1772284648395,douyin_browse,5648,2719,1979536,0,0,64,1157,0,28,50
1772284649262,douyin_browse,598,405,1969692,0,0,41,563,0,27,331
1772284650171,douyin_browse,2894,1694,1966684,0,0,102,883,0,95,9
1772284651012,douyin_browse,5481,1967,1950644,0,0,139,648,0,120,1945
1772284651791,douyin_browse,5779,1787,2113280,0,0,61,851,0,26,0
1772284652597,douyin_browse,3,0,2095464,0,0,3,10,0,2,0
1772284653485,douyin_browse,1673,569,2070224,0,0,498,2264,0,495,0
1772284654411,douyin_browse,1924,1536,2036924,0,0,152,3620,0,9,3418
1772284655268,douyin_browse,13839,11236,2046392,0,0,92,4882,0,19,0
1772284656197,douyin_browse,579,197,2028004,0,0,51,805,0,83,3548
1772284657087,douyin_browse,9696,5658,1982876,0,0,123,232,0,38,1416
1772284657946,douyin_browse,4212,3382,2007528,0,0,10,40,0,5,0
1772284658815,douyin_browse,60,42,2009272,0,0,12,7,0,9,0
1772284659710,douyin_browse,28,0,2006456,0,0,138,462,0,119,1423
1772284660554,douyin_browse,4550,2999,2008192,0,0,332,76,0,77,0
1772284661478,douyin_browse,44,0,1993084,0,0,166,59,0,44,0
1772284662320,douyin_browse,49,0,1972220,0,0,182,60,0,16,0
1772284663093,douyin_browse,4,0,1971208,0,0,17,3,0,1,0
1772284663967,douyin_browse,13,0,1968176,0,0,21,4,0,39,0
1772284664818,douyin_browse,1019,0,2074036,0,0,114,87,0,52,0
1772284665648,douyin_browse,105,0,2061536,0,0,69,63,0,52,0
1772284666445,douyin_browse,84,0,2053284,0,0,51,64,0,78,0
1772284667296,douyin_browse,237,0,2022972,0,0,193,59,0,61,0
1772284668096,douyin_browse,83,0,2027984,0,0,82,47,0,56,0
1772284668887,douyin_browse,54,0,1990948,0,0,37,38,0,10,0
1772284669745,douyin_browse,1415,475,1977340,0,0,130,144,0,125,0
1772284670591,douyin_browse,1318,3,1982640,0,0,1068,1057,0,1008,0
1772284671440,douyin_browse,11,0,1964908,0,0,26,14,0,43,0
1772284672226,douyin_browse,31,2,1961788,0,0,32,29,0,1,0
1772284673118,douyin_browse,50,0,2077816,0,0,49,19,0,1134,0
1772284673952,douyin_browse,1773,20,2068376,0,0,1557,1541,0,420,0
1772284674825,douyin_browse,60,0,2061788,0,0,40,33,0,11,0
1772284675661,douyin_browse,1060,0,2060016,0,0,642,673,0,634,0
1772284676514,douyin_browse,113,0,2135224,0,0,90,85,0,85,0
1772284677266,douyin_browse,490,4,2101680,0,0,288,217,0,264,0
1772284678101,douyin_browse,39,0,2084580,0,0,12,57,0,6,0
1772284679008,douyin_browse,4,0,2077908,0,0,17,1,0,2,0
1772284679920,douyin_browse,5,0,2090432,0,0,58,39,0,134,0
1772284680754,douyin_browse,496,0,2083596,0,0,155,107,0,17,0
1772284681587,switch_searchbox,82,0,2069604,0,0,34,13,0,5,0
1772284682419,switch_searchbox,13923,1361,1942472,0,0,7587,8058,0,7481,1985
1772284683212,switch_searchbox,80200,33788,1853776,0,0,2439,5273,0,1896,11854
1772284683985,switch_searchbox,100883,31049,1671868,6411,3506,1253,7772,53,834,10975
1772284684838,switch_searchbox,131416,24486,1545988,9039,6896,539,5138,133,593,12563
1772284685720,switch_searchbox,42127,22411,1737172,533,328,1107,7734,0,550,9496
1772284686537,switch_searchbox,223,9,1733276,0,0,58,1059,0,40,0
1772284687385,switch_searchbox,1959,1417,1733936,0,0,113,1190,0,89,0
1772284688259,switch_searchbox,12,0,1708660,0,0,6,258,0,4,0
1772284689096,douyin_browse,26849,4245,1675048,0,0,1243,24391,0,869,8757
1772284689877,douyin_browse,28422,8933,1762932,0,0,162,6433,0,139,9186
1772284690659,douyin_browse,28209,16637,1775232,0,0,715,2172,0,342,2730
1772284691486,douyin_browse,468,9,1825988,0,0,575,337,0,174,0
1772284692285,switch_searchbox,283,0,1785000,0,0,445,352,0,468,0
1772284693043,switch_searchbox,670,0,1702544,0,0,418,376,0,238,0
1772284693790,switch_searchbox,111,0,1699760,0,0,58,39,0,38,0
1772284694607,switch_searchbox,10,0,1693676,0,0,23,3,0,6,0
1772284695485,switch_searchbox,936,1,1707256,0,0,1032,867,0,916,0
1772284696234,switch_searchbox,48,6,1705812,0,0,55,92,0,95,0
1772284696957,switch_searchbox,380,51,1665532,0,0,102,247,0,72,0
1772284697815,switch_searchbox,862,25,1694204,0,0,418,387,0,385,0
1772284698573,switch_searchbox,988,3,1666468,0,0,406,397,0,396,0
1772284699456,douyin_browse,1906,7,1688088,0,0,1547,1542,0,1521,0
1772284700219,douyin_browse,109,3,1779892,0,0,86,65,0,109,0
1772284701021,douyin_browse,151,0,1838012,0,0,74,65,0,31,0
1772284701797,douyin_browse,45,0,1797088,0,0,16,23,0,13,0
1772284702696,switch_news,26972,17063,1650096,873,651,466,286,14,341,931
1772284703498,switch_news,91346,32326,1489712,7207,8107,722,5340,249,230,23319
1772284704473,switch_news,100555,39456,1392548,8907,4074,530,2678,0,378,9167
1772284705231,switch_news,69220,60723,1356636,0,0,400,4004,0,55,12300
1772284706001,switch_news,7286,24,1597080,0,0,6294,10842,0,5988,0
1772284706838,switch_news,234,2,1572736,0,0,481,443,0,352,0
1772284707637,switch_news,69967,24830,1457924,18555,10255,877,2748,203,499,14253
1772284708542,switch_news,86318,27377,1393080,308,217,517,8341,4,168,12313
1772284709342,douyin_browse,21568,9689,1463628,0,0,432,15768,90,1169,14929
1772284710184,douyin_browse,134866,35885,1607852,9794,8319,6825,19173,72,5374,30502
1772284710912,douyin_browse,9214,3724,1576012,0,0,463,7161,0,353,9690
1772284711680,douyin_browse,34324,24266,1545520,0,0,237,5406,0,166,17142
1772284712398,douyin_browse,31787,27642,1542536,0,0,169,6004,44,232,11463
1772284713200,douyin_browse,69200,26974,1558524,12089,9786,3826,16087,164,4087,5657
1772284713927,douyin_browse,92696,20391,1551548,0,0,8506,15022,0,7600,11983
1772284714585,douyin_browse,95023,61639,1582216,644,592,1427,8552,10,1232,17986
1772284715331,douyin_browse,12643,7058,1573132,0,0,704,1228,0,434,0
1772284716234,douyin_browse,363,6,1544936,0,0,224,144,0,140,0
1772284717110,douyin_browse,234,24,1565256,0,0,43,6,0,40,0
1772284717927,douyin_browse,765,117,1572728,0,0,1212,918,0,863,0
1772284718737,douyin_browse,125,5,1612980,0,0,179,276,0,501,0
1772284719469,douyin_browse,1277,0,1631576,0,0,406,331,0,104,18125
1772284720234,douyin_browse,819,0,1665896,0,0,231,267,0,153,17570
1772284721034,douyin_browse,14,0,1696056,0,0,11,6,0,8,9326
1772284721848,douyin_browse,27,0,1696104,0,0,70,30,0,95,0
1772284722630,douyin_browse,976,36,1682280,0,0,630,1174,0,564,0
1772284723390,douyin_browse,476,101,1678680,0,0,134,112,0,76,0
1772284724194,douyin_browse,1017,0,1677080,0,0,593,571,0,592,0
1772284724997,douyin_browse,1241,11,1668240,0,0,358,323,0,300,0
1772284725778,douyin_browse,245,0,1659780,0,0,101,156,0,105,0
1772284726598,douyin_browse,145,0,1658676,0,0,73,48,0,71,0
1772284727413,douyin_browse,285,22,1658996,0,0,272,257,0,243,0
1772284728211,douyin_browse,241,0,1647252,0,0,221,309,0,205,0
1772284729070,douyin_browse,76,0,1648296,0,0,138,2035,0,2124,0
1772284729979,douyin_browse,2209,24,1639036,0,0,2114,1532,0,167,0
1772284730862,douyin_browse,121,10,1633836,0,0,20,22,0,17,0
1772284731729,douyin_browse,10,0,1636152,0,0,9,14,0,15,0
1772284732615,douyin_browse,239,0,1596896,0,0,282,313,0,250,0
1772284733403,douyin_browse,66,0,1699184,0,0,21,20,0,21,0
1772284734287,douyin_browse,1933,13,1669100,0,0,2681,2651,0,2659,0
1772284735178,douyin_browse,265,5,1695112,0,0,42,65,0,50,0
1772284736039,douyin_browse,165,0,1691996,0,0,46,44,0,30,0
1772284736905,douyin_browse,218,0,1686952,0,0,73,71,0,77,0
1772284737743,douyin_browse,259,0,1685928,0,0,263,254,0,261,0
1772284738506,douyin_browse,497,0,1676888,0,0,203,202,0,187,0
1772284739307,douyin_browse,1204,7,1660360,0,0,1620,1592,0,1600,0
1772284740142,douyin_browse,380,0,1658728,0,0,141,121,0,123,0
1772284741001,douyin_browse,111,0,1661260,0,0,28,36,0,29,0
1772284741858,douyin_browse,137,0,1690616,0,0,118,129,0,130,0
1772284742655,douyin_browse,59,0,1662992,0,0,40,39,0,14,0
1772284743587,douyin_browse,117,4,1654452,0,0,34,33,0,413,0
1772284744507,douyin_browse,1718,16,1635884,0,0,1360,1380,0,972,0
1772284745393,douyin_browse,1079,7,1659212,0,0,405,379,0,398,0
1772284746283,douyin_browse,49,0,1662680,0,0,10,33,0,9,0
1772284747155,douyin_browse,88,0,1645576,0,0,47,48,0,49,0
1772284747933,douyin_browse,71,0,1606312,0,0,66,54,0,58,0
1772284748761,douyin_browse,37,0,1615776,0,0,11,17,0,9,0
1772284749584,douyin_browse,813,11,1590236,0,0,633,645,0,625,0
1772284750476,douyin_browse,244,0,1610192,0,0,105,96,0,90,0
1772284751302,douyin_browse,1344,85,1607584,0,0,35,20,0,30,0
1772284752119,douyin_browse,101,0,1598708,0,0,24,22,0,37,0
1772284752968,douyin_browse,121,0,1584444,0,0,67,74,0,51,0
1772284753842,douyin_browse,139,0,1644456,0,0,107,93,0,91,0
1772284754582,douyin_browse,810,0,1617664,0,0,495,494,0,492,0
1772284755459,douyin_browse,58,3,1761720,0,0,56,54,0,57,0
1772284756309,douyin_browse,352,4,1680776,0,0,599,441,0,438,0
1772284757116,douyin_browse,40315,22912,1589176,0,0,1280,2953,190,737,20912
1772284758020,douyin_browse,171862,38557,1557916,19968,11500,9661,25543,37,9508,13197
1772284758914,douyin_browse,205439,46690,1428024,13705,11309,7343,11280,328,7440,30333
1772284759931,douyin_browse,121456,11796,1617980,5287,4988,6015,14513,0,5100,7589
1772284760673,douyin_browse,88494,15576,1629304,0,0,2307,18278,22,2129,21189
1772284761461,douyin_browse,183067,45488,1572212,12162,10450,4261,10828,186,3857,24255
1772284762307,douyin_browse,56856,18490,1707720,0,0,1153,11352,7,807,7005
1772284763133,douyin_browse,47683,18536,1764640,785,1943,613,20739,95,323,15895
1772284763970,douyin_browse,140174,38045,1689500,9204,5855,998,28225,64,311,23789
1772284764803,douyin_browse,55310,17431,1849148,2012,1780,419,4843,11,326,1901
1772284765606,douyin_browse,2109,960,1803752,0,0,79,606,0,53,0
1772284766396,douyin_browse,261,59,1805276,0,0,30,74,0,22,0
1772284767179,douyin_browse,401,137,1788680,0,0,179,391,0,175,0
1772284767955,douyin_browse,2547,284,1775344,0,0,474,4225,0,434,37
1772284768714,douyin_browse,951,356,1750984,0,0,32,70,0,9,0
1772284769574,douyin_browse,1901,805,1842408,0,0,873,1255,0,835,0
1772284770233,douyin_browse,442,62,1841788,0,0,40,309,0,25,0
1772284770876,douyin_browse,37029,168,1833340,0,0,4017,6171,0,4570,0
1772284771525,douyin_browse,47247,6548,1830108,0,0,4563,8996,0,4055,5162
1772284772185,douyin_browse,51627,8653,1844860,0,0,3244,9515,0,3152,3224
1772284772829,douyin_browse,131750,21790,1782044,0,0,8026,23399,0,7698,13305
1772284773547,douyin_browse,87091,22560,1803020,0,0,2205,10091,0,2183,4390
1772284774235,douyin_browse,59905,1481,1790048,0,0,3364,7884,0,3320,1710
1772284774916,douyin_browse,49174,6050,1784964,0,0,2172,4314,0,1995,1158
1772284775566,douyin_browse,18080,3767,1785200,0,0,1205,1505,0,1060,3131
1772284776270,switch_xhs,29937,900,1747932,0,0,1984,2169,0,2028,661
1772284777045,switch_xhs,148675,60944,1789184,14663,10214,4798,26206,193,5031,17788
1772284777870,switch_xhs,152619,29730,1877716,23887,17480,3779,23769,309,5885,29051
1772284778674,switch_xhs,221419,28542,1822576,21899,20241,7108,41936,338,3910,32777
1772284779594,switch_xhs,120457,28172,2010920,352,257,2927,16483,4,3489,15043
1772284780406,switch_xhs,15482,1236,2044976,0,0,5711,7706,0,5002,0
1772284781195,switch_xhs,4581,1257,2020692,0,0,695,14869,0,529,0
1772284781947,switch_xhs,21036,15268,2011712,0,0,697,4705,0,602,8314
1772284782746,switch_xhs,47111,30761,2017048,0,0,291,2309,0,267,12102
1772284783560,douyin_browse,89008,24974,2090888,1909,1746,6081,31382,100,6208,24050
