ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772269956294,0,0,2249084,0,0,0,0,0,1,0
1772269957185,120,89,2244852,0,0,4,238,0,0,0
1772269957183,120,89,2204072,0,0,4,237,0,0,0
1772269957960,0,0,2239308,0,0,0,0,0,0,0
1772269958077,0,0,2224888,0,0,0,0,0,2,0
1772269958884,5650,4483,2216420,0,0,27,2156,0,7,135
1772269958838,5650,4483,2240648,0,0,27,2154,0,397,135
1772269959695,61145,18881,2227156,5578,5253,15090,44006,112,19218,12291
1772269959727,62255,18911,2191420,9090,8742,18966,47719,112,19339,12291
1772269960559,97081,24220,2129888,3512,3489,19888,33594,0,18045,25415
1772269960598,96624,24192,2122680,0,0,17151,30738,10,18704,27157
1772269961437,70985,19886,2162260,1037,1034,5081,10781,12,2183,12300
1772269961456,70493,20040,2127876,1037,1034,3943,9926,2,1015,10558
1772269962255,4324,3089,2128428,0,0,22,35,0,21,0
1772269962279,4163,2933,2142792,0,0,24,35,0,34,0
1772269963090,1466,682,2158748,0,0,48,2716,0,13,5296
1772269963079,1466,682,2158912,0,0,49,2154,0,26,5296
1772269963839,11653,5923,2125624,0,0,88,3751,0,27,2923
1772269963837,11653,5923,2161496,0,0,84,3189,0,27,2923
1772269964670,7996,5634,2126000,0,0,367,7255,21,516,8353
1772269964682,7996,5634,2108316,1683,1383,607,9594,21,1024,8353
1772269965520,90285,17230,2126820,1690,1383,3269,16867,0,2775,8857
1772269965537,90285,17230,2127168,7,0,3027,14538,0,2267,8857
1772269966289,17699,11848,2202956,0,0,548,801,0,538,45
1772269966278,17683,11846,2202956,0,0,548,812,0,538,45
1772269967008,1870,235,2217108,0,0,245,776,0,221,0
1772269967048,3906,1693,2216364,0,0,245,775,0,221,0
1772269967757,2769,1859,2218216,0,0,79,336,0,90,45
1772269967789,752,403,2159476,0,0,95,350,0,95,45
1772269968484,154,4,2181684,0,0,23,23,0,10,0
1772269968636,151,4,2210724,0,0,9,11,0,7,0
1772269969291,4,0,2207236,0,0,5,3,0,17,501
1772269969428,13,0,2185872,0,0,16,2,0,16,2720
1772269970059,51,0,2232976,0,0,23,24,0,15,14026
1772269970162,47,0,2204648,0,0,32,65,0,34,14218
1772269970786,287,71,2284692,0,0,33,56,0,29,16885
1772269970873,282,71,2250592,0,0,12,18,0,11,15356
1772269971518,4,0,2287300,0,0,7,8,0,6,882
1772269971651,4,0,2264844,0,0,6,4,0,4,0
1772269972294,0,0,2289552,0,0,0,0,0,0,0
1772269972454,0,0,2290848,0,0,0,0,0,0,0
1772269973108,0,0,2293960,0,0,0,0,0,0,0
1772269973242,0,0,2291632,0,0,3,3,0,3,0
1772269973819,2,0,2292496,0,0,3,3,0,3,0
1772269974000,2,0,2276452,0,0,0,627,0,53,0
1772269974638,119,0,2269316,0,0,58,639,0,67,0
1772269974753,119,0,2262732,0,0,67,21,0,14,0
1772269975462,1712,610,2292708,0,0,21,217,0,2,0
1772269975592,1720,610,2254592,0,0,12,208,0,2,0
1772269976349,70,0,2302904,0,0,21,14,0,21,9470
1772269976389,62,0,2278680,0,0,21,14,0,21,10248
1772269977093,0,0,2329292,0,0,0,7,0,0,6755
1772269977156,0,0,2294120,0,0,0,7,0,0,5977
1772269977878,513,95,2300624,0,0,2,95,0,0,0
1772269977993,1193,172,2309636,0,0,2,100,0,0,0
1772269978742,891,135,2314192,0,0,2,6,0,1,0
1772269978849,211,58,2270432,0,0,2,1,0,1,0
1772269979668,0,0,2290228,0,0,1,1,0,1,0
1772269979652,0,0,2262032,0,0,1,1,0,1,0
1772269980524,17072,832,2175076,0,0,13192,17300,0,13546,41
1772269980598,21016,879,2132964,0,0,13521,17883,0,13600,1352
1772269981353,19294,2220,2198280,0,0,1738,4312,0,1282,3099
1772269981399,15674,2382,2206040,0,0,1409,3729,0,1228,1788
1772269982185,4149,2723,2206300,0,0,46,238,0,41,36
1772269982183,3825,2514,2217100,0,0,32,238,0,41,36
1772269983010,318,46,2202244,0,0,16,42,0,313,0
1772269983008,318,46,2220484,0,0,28,33,0,363,0
1772269983853,461,109,2205228,0,0,372,753,0,68,0
1772269983863,461,109,2174288,0,0,374,762,0,18,0
1772269984753,110,88,2201848,0,0,2,2,0,2,0
1772269984737,110,88,2223264,0,0,2,2,0,2,0
1772269985550,165,0,2226876,0,0,13,37,0,12,42
1772269985634,165,0,2156124,0,0,13,37,0,12,42
1772269986370,194,35,2224448,0,0,8,160,0,7,0
1772269986442,194,35,2175060,0,0,8,160,0,7,0
1772269987245,46,23,2202864,0,0,1,14,0,1,0
1772269987303,46,23,2203796,0,0,1,14,0,1,0
1772269988129,91,0,2213892,0,0,11,2,0,10,0
1772269988176,95,0,2172196,0,0,11,2,0,26,0
1772269988940,355,256,2231856,0,0,18,28,0,23,0
1772269989014,351,256,2176304,0,0,24,125,0,7,0
1772269989825,158,18,2205348,0,0,9,97,0,0,0
1772269989888,158,18,2168212,0,0,3,0,0,0,0
1772269990762,30,0,2227436,0,0,5,3,0,4,0
1772269990746,30,0,2213048,0,0,5,3,0,4,0
1772269991620,38,0,2228832,0,0,2,3,0,2,0
1772269991624,38,0,2232644,0,0,2,3,0,2,0
1772269992473,388,282,2233304,0,0,270,7,0,17,0
1772269992418,388,282,2233300,0,0,270,7,0,19,0
1772269993257,113,62,2211152,0,0,136,160,0,17,0
1772269993253,113,62,2224256,0,0,136,160,0,15,0
1772269994152,1,0,2227004,0,0,0,0,0,0,0
1772269994169,1,0,2225592,0,0,0,0,0,0,0
1772269995037,0,0,2222680,0,0,2,2,0,2,0
1772269995048,0,0,2170644,0,0,2,2,0,2,0
1772269995896,59142,4716,2078084,0,0,30921,57121,0,31525,0
1772269995990,61213,4778,1992044,0,0,32342,59336,0,33880,0
1772269996703,30330,2669,1812380,0,0,27793,30541,0,26631,52
1772269996827,34874,3143,1777532,0,0,27000,29377,0,24767,52
1772269997465,10428,1375,1955852,0,0,2448,3882,0,1880,0
1772269997580,4973,846,1916664,0,0,2187,3451,0,1572,0
1772269998186,26355,12020,1951384,0,0,1635,2990,0,1230,14446
1772269998272,29645,13388,1920568,273,236,1407,2797,3,1226,14446
1772269998868,33906,13705,1955860,273,236,619,1349,3,492,12022
1772269999013,49391,26453,1929136,0,0,568,1103,0,353,12022
1772269999642,36343,20971,1910696,0,0,370,589,0,284,789
1772269999781,18545,7952,1879488,0,0,291,413,0,250,2528
1772270000344,9450,5478,1913452,0,0,53,95,0,51,1856
1772270000509,7706,4433,1875416,0,0,220,578,0,248,3416
1772270001135,28872,12052,1916732,0,0,4518,8397,0,5280,11098
1772270001346,66300,20225,1872888,0,378,7237,12634,5,11643,12542
1772270001957,110130,13389,1910684,4753,5397,14213,19170,201,13673,13705
1772270002434,235403,21799,1905412,19200,10882,14162,31663,212,10483,11385
1772270002938,263744,30015,1992048,15985,6750,5939,31756,19,6031,8520
1772270003372,155246,30068,2006396,2062,1190,7661,30783,5,7651,6182
1772270003828,94856,24870,2026748,524,303,12609,29826,2,12147,8843
1772270004083,73419,24932,2037948,0,0,9984,16603,0,8360,11972
1772270004512,57758,22462,1975524,0,0,7044,8927,0,6416,11493
1772270004727,52958,23695,1994316,0,0,5852,8669,0,5512,8279
1772270005330,30089,18473,2036696,0,0,995,5273,0,859,0
1772270005536,2782,491,2026884,0,0,688,4983,0,669,2607
1772270006096,8803,1231,1982528,0,0,1787,5750,0,2725,16111
1772270006285,16188,2612,1966144,0,0,2505,4802,0,4111,14944
1772270007001,64967,14434,1844896,88,79,18925,20606,5,17809,11333
1772270007074,62999,13804,1827540,432,392,17985,19557,5,16983,9893
1772270007855,51046,15327,1901024,344,313,4991,6709,0,6668,900
1772270007896,44791,14634,1884744,0,0,5170,6877,0,5991,900
1772270008661,8408,1672,1899484,0,0,1750,1526,0,17,0
1772270008661,8622,1738,1902256,0,0,2149,2171,0,15,0
1772270009500,275,0,1937664,0,0,127,846,0,118,9972
1772270009516,277,0,1924384,0,0,127,846,0,118,10942
1772270010253,42,0,1959448,0,0,43,52,0,44,5723
1772270010285,40,0,1928888,0,0,43,52,0,44,4753
1772270011119,162,0,1959448,0,0,26,26,0,23,0
1772270011085,162,0,1966116,0,0,26,26,0,23,0
1772270011903,100,0,1956300,0,0,27,27,0,25,0
1772270011949,100,0,1923296,0,0,27,27,0,25,0
1772270012757,559,5,1944336,0,0,154,656,0,144,0
1772270012828,559,5,1921624,0,0,154,656,0,144,0
1772270013636,40,0,1939276,0,0,8,8,0,7,0
1772270013722,40,0,1930700,0,0,8,8,0,7,0
1772270014561,16,0,1960024,0,0,4,4,0,4,0
1772270014637,22,0,1922696,0,0,4,4,0,4,0
1772270015412,246,2,1932184,0,0,109,110,0,110,3018
1772270015491,240,2,1922480,0,0,109,110,0,110,3568
1772270016305,339,236,1987532,0,0,3,137,0,36,15054
1772270016257,339,236,1987568,0,0,39,137,0,38,15409
1772270017096,68,0,2010896,0,0,66,62,0,27,6806
1772270017095,68,0,1977716,0,0,30,62,0,25,7001
1772270017934,23,0,2015052,0,0,6,9,0,4,0
1772270017988,23,0,1962648,0,0,6,9,0,4,0
1772270018802,29,0,2020040,0,0,5,13,0,4,0
1772270018892,29,0,1986988,0,0,5,13,0,4,0
1772270019672,31,0,2018924,0,0,7,7,0,7,0
1772270019754,33,1,1970596,0,0,7,7,0,7,0
1772270020539,14,1,2000912,0,0,2,2,0,2,0
1772270020647,12,0,1956988,0,0,2,2,0,3,0
1772270021450,4,0,2007940,0,0,4,2,0,4,0
1772270021518,4,0,1943048,0,0,4,2,0,69,0
1772270022325,358,5,2012000,0,0,112,152,0,113,0
1772270022379,358,5,1977768,0,0,113,153,0,47,0
1772270023218,20,0,2026320,0,0,5,130,0,11,0
1772270023177,20,0,2028748,0,0,5,131,0,11,0
1772270024067,26,0,2005288,0,0,11,10,0,0,0
1772270024064,26,0,2026608,0,0,10,10,0,0,0
1772270024924,92,21,2025716,0,0,14,14,0,14,0
1772270024934,92,21,1978652,0,0,14,14,0,14,0
1772270025789,0,0,2028364,0,0,0,0,0,0,0
1772270025811,0,0,2029092,0,0,0,0,0,1,0
1772270026670,38,0,2015224,0,0,18,8,0,19,0
1772270026656,38,0,2026924,0,0,18,8,0,20,0
1772270027513,21,0,2046964,0,0,4,14,0,3,0
1772270027515,21,0,2046328,0,0,4,14,0,3,0
1772270028385,70,0,2006368,0,0,11,9,0,11,0
1772270028371,70,0,2012680,0,0,11,9,0,11,0
1772270029182,225,22,2055756,0,0,12,63,0,10,0
1772270029297,225,22,2018236,0,0,12,63,0,10,0
1772270030024,0,0,2054632,0,0,0,0,0,0,0
1772270030207,0,0,2048248,0,0,0,0,0,0,0
1772270030911,41,0,2055544,0,0,9,9,0,11,0
1772270031089,41,0,2022320,0,0,11,10,0,12,0
1772270031837,45,0,2049448,0,0,7,7,0,5,0
1772270031954,45,0,1985388,0,0,5,6,0,5,0
1772270032741,1900,429,2049324,0,0,161,2590,0,1015,0
1772270032901,2207,429,2048108,0,0,1361,5480,0,2013,0
1772270033577,90005,910,1991020,0,0,11179,13080,0,10330,0
1772270033686,90613,921,1986464,0,0,10043,10245,0,9345,0
1772270034312,3385,304,2001088,0,0,654,996,0,575,0
1772270034568,3267,795,2021300,0,0,591,1187,0,561,0
1772270035220,1056,678,2014040,0,0,1,246,0,0,0
1772270035480,259,176,2021100,0,0,0,0,0,7,0
1772270036127,1945,994,2020008,0,0,95,1727,0,77,0
1772270036309,1945,994,2011224,0,0,121,1806,0,119,0
1772270036979,180,44,2002396,0,0,86,145,0,83,0
1772270037135,214,44,2021396,0,0,61,67,0,34,0
1772270037878,63,0,2023780,0,0,3,3,0,2,0
1772270037981,29,0,2022060,0,0,2,2,0,2,0
1772270038812,76,0,1956220,0,0,19,18,0,18,0
1772270038771,71,0,2000184,0,0,17,16,0,18,0
1772270039650,16,0,2023284,0,0,3,3,0,5,0
1772270039651,21,0,1998716,0,0,5,5,0,5,0
1772270040532,44,0,2023140,0,0,11,11,0,9,0
1772270040543,44,0,2019224,0,0,11,11,0,9,0
1772270041338,86,0,2010760,0,0,1,24,0,29,0
1772270041401,86,0,1989976,0,0,1,25,0,29,0
1772270042188,16,1,2014036,0,0,29,30,0,0,0
1772270042218,16,1,2001996,0,0,29,29,0,0,0
1772270043061,0,0,2002800,0,0,0,0,0,1,0
1772270043120,0,0,1965236,0,0,1,1,0,1,0
1772270043915,7050,34,2002300,0,0,3522,8793,5,3495,2319
1772270043998,8870,52,1983576,0,0,3552,9570,5,3501,2319
1772270044719,13997,5912,2048256,400,225,122,1350,0,29,2070
1772270044772,12177,5894,2017440,400,225,91,572,0,25,2070
1772270045643,3700,2351,2035460,0,0,2,2,0,1,0
1772270045577,3700,2351,2060660,0,0,2,2,0,3,0
1772270046435,6,0,2050784,0,0,2,2,0,1,0
1772270046443,6,0,2020916,0,0,2,2,0,1,0
1772270047269,17291,4310,2092828,6114,6420,6328,27533,119,7963,11231
1772270047301,38090,7007,2094988,9171,7099,6330,27501,123,9855,11231
1772270048208,130208,39380,1959440,4830,989,5483,10591,7,3401,1948
1772270048255,112259,37920,1928712,1773,310,5517,10748,3,1577,1955
1772270048992,33833,11575,1959944,0,0,492,4590,0,412,566
1772270049069,31927,10768,1899072,0,0,490,4498,0,356,559
1772270049785,10327,4700,1954932,0,0,123,122,0,827,9
1772270049867,9398,4270,1918792,0,0,827,899,0,815,9
1772270050606,7559,2135,1944488,0,0,952,1081,0,206,3563
1772270050657,7546,2135,1902412,0,0,217,272,0,206,4094
1772270051516,45434,29491,1976124,0,0,208,661,0,179,2882
1772270051565,45432,29491,1951728,0,0,206,664,0,182,2351
1772270052352,11348,7116,1961932,0,0,331,117,0,58,0
1772270052418,11348,7116,1947240,0,0,346,126,0,88,0
1772270053173,14844,39,1930020,0,0,9096,8934,0,9321,0
1772270053289,17052,49,1891776,0,0,9449,9289,0,10706,0
1772270054006,13465,71,1784900,0,0,8519,8599,0,8159,0
1772270054099,11300,61,1761864,0,0,8153,8236,0,6815,0
1772270054884,358,0,1816964,0,0,180,156,0,155,0
1772270054941,315,0,1794332,0,0,177,151,0,138,0
1772270055794,234,16,1788716,0,0,91,88,0,26,0
1772270055774,214,16,1799032,0,0,91,88,0,83,0
1772270056662,41,0,1809568,0,0,23,18,0,21,0
1772270056734,68,0,1747380,0,0,35,19,0,21,0
1772270057664,66,0,1821556,0,0,30,13,0,13,13405
1772270057651,73,0,1841056,0,0,42,14,0,13,13405
1772270058579,18781,87,1733680,0,0,13324,13038,0,13888,0
1772270058613,18798,87,1713172,0,0,13416,13256,0,14302,0
1772270059354,5162,678,1746936,0,0,2850,2957,0,2038,0
1772270059407,5270,678,1708748,0,0,2760,2739,0,1625,0
1772270060168,359,8,1697092,0,0,77,76,0,83,0
1772270060135,484,8,1734800,0,0,78,76,0,84,0
1772270060991,195,0,1743896,0,0,65,66,0,127,0
1772270060985,195,0,1711612,0,0,66,66,0,157,0
1772270061794,597,5,1748120,0,0,166,165,0,95,0
1772270061804,597,5,1691272,0,0,167,165,0,97,0
1772270062539,170,0,1732708,0,0,71,54,0,54,4088
1772270062646,170,0,1697336,0,0,72,55,0,22,5090
1772270063342,16,0,1800036,0,0,10,7,0,9,14620
1772270063422,19,0,1778136,0,0,8,7,0,9,13618
1772270064235,6,0,1783532,0,0,2,3,0,1,0
1772270064174,9,0,1815232,0,0,2,4,0,1,0
1772270065056,0,0,1773028,0,0,0,0,0,0,0
1772270065081,0,0,1789572,0,0,0,0,0,0,0
1772270065910,1066,5,1799472,0,0,722,1353,0,364,0
1772270065917,1091,5,1797836,0,0,722,1353,0,364,20
1772270066624,2213,434,1761136,0,0,678,806,9,593,5848
1772270066639,3980,628,1760140,0,0,678,806,9,594,5828
1772270067394,18851,7171,1753316,815,517,71,323,0,9,6220
1772270067379,20641,7365,1759644,815,517,71,323,0,10,6554
1772270068139,8483,5319,2007332,0,0,384,1636,0,162,11550
1772270068153,8485,5319,2001192,0,0,394,1646,0,175,11734
1772270068861,1118,5,2057328,0,0,1068,1377,0,1323,9718
1772270068902,1655,10,2054764,0,0,1266,1415,0,1341,9200
1772270069620,3420,114,2034464,0,0,627,1008,0,208,0
1772270069643,2883,109,2007188,0,0,419,960,0,177,0
1772270070454,198,0,2012516,0,0,114,125,0,151,0
1772270070438,198,0,2031344,0,0,114,125,0,110,0
1772270071262,91,0,2014980,0,0,59,56,0,5,0
1772270071277,91,0,2023356,0,0,59,56,0,46,0
1772270072098,2149,1464,2028288,0,0,166,315,0,207,0
1772270072137,2149,1464,1987684,0,0,166,315,0,207,0
1772270072975,1284,608,1997076,0,0,137,236,0,70,0
1772270072957,1284,608,1980064,0,0,137,236,0,85,0
1772270073805,15807,954,1946732,0,0,10601,10707,0,11997,0
1772270073832,16056,957,1930708,0,0,11265,11548,0,12832,0
1772270074647,14544,61,1877228,0,0,9758,9859,0,8382,0
1772270074688,14305,58,1875360,0,0,9102,9020,0,7537,0
1772270075515,879,170,1933456,0,0,147,143,0,130,0
1772270075548,950,170,1909984,0,0,154,149,0,126,0
1772270076326,508,7,1915192,0,0,92,87,0,61,0
1772270076384,427,7,1869956,0,0,77,79,0,60,0
1772270077283,611,123,1883352,0,0,64,62,0,47,26
1772270077258,611,123,1936940,0,0,64,62,0,47,26
1772270078218,4280,2850,1950596,0,0,4,27,0,2,0
1772270078211,4280,2850,1936416,0,0,4,27,0,2,0
1772270079171,8152,101,1889588,0,0,6087,7693,5,7564,2077
1772270079123,7806,74,1921576,0,0,5923,6881,5,7769,2077
1772270079982,20981,5052,1887884,455,425,2282,2705,5,756,2042
1772270079995,21384,5079,1889896,455,425,2446,3517,5,551,2042
1772270080787,12586,6992,1898092,1138,400,2243,2393,0,2208,621
1772270080778,12529,6992,1897716,1138,400,2243,2393,0,2216,621
1772270081565,1469,885,1890220,0,0,13,55,0,13,48
1772270081686,1470,885,1840164,0,0,14,56,0,7,48
1772270082480,237,116,1911704,0,0,370,57,0,37,0
1772270082446,238,116,1911184,0,0,374,58,0,39,0
1772270083315,77,0,1926380,0,0,145,28,0,30,10247
1772270083377,77,0,1897548,0,0,142,28,0,30,10488
1772270084089,56,0,1940392,0,0,25,92,0,723,3610
1772270084121,65,0,1890432,0,0,150,92,0,816,3369
1772270084926,1859,19,1948536,0,0,812,746,0,114,0
1772270084922,1850,19,1948896,0,0,687,746,0,21,0
1772270085785,16,0,1953952,0,0,2,2,0,1,0
1772270085772,16,0,1953496,0,0,2,2,0,4,0
1772270086642,3,0,1914372,0,0,4,3,0,0,0
1772270086617,3,0,1952824,0,0,3,3,0,3,0
1772270087459,9,0,1950464,0,0,1,1,0,1,0
1772270087460,9,0,1935820,0,0,2,1,0,1,0
1772270088312,56,0,1958528,0,0,8,4,0,8,5861
1772270088311,56,0,1960176,0,0,8,4,0,8,5859
1772270089085,22,0,1995588,0,0,17,17,0,39,14482
1772270089085,22,0,1997272,0,0,17,17,0,39,14564
1772270089878,15,0,2009500,0,0,26,26,0,2,2377
1772270089878,15,0,2010508,0,0,26,26,0,2,2293
1772270090729,6,0,2010224,0,0,2,2,0,0,0
1772270090768,6,0,1985800,0,0,2,2,0,0,0
1772270091676,8044,130,2010876,0,0,4544,4539,0,4535,0
1772270091650,8044,130,2010372,0,0,4544,4539,0,4535,0
1772270092500,21,0,2009996,0,0,3,3,0,8,0
1772270092524,21,0,2009112,0,0,3,3,0,8,0
1772270093395,98,14,2005340,0,0,14,13,0,8,0
1772270093373,98,14,2009640,0,0,14,13,0,9,0
1772270094243,112,0,1991560,0,0,20,8,0,27,0
1772270094235,112,0,2007984,0,0,20,8,0,26,0
1772270095110,27,0,1970580,0,0,16,22,0,3,0
1772270095110,27,0,1982800,0,0,16,22,0,3,0
1772270095946,114,3,2011232,0,0,90,89,0,91,0
1772270095984,114,3,1982868,0,0,90,89,0,91,0
1772270096845,821,49,2006688,0,0,106,105,0,137,0
1772270096827,821,49,2004784,0,0,106,105,0,137,0
1772270097730,165,0,1967436,0,0,47,42,0,19,0
1772270097706,165,0,2004160,0,0,47,42,0,19,0
1772270098580,67,0,1990596,0,0,13,13,0,2,0
1772270098596,67,0,1990596,0,0,13,13,0,2,0
1772270099444,72,0,2008728,0,0,9,9,0,9,0
1772270099512,72,0,1971260,0,0,9,9,0,11,0
1772270100263,36,0,2001832,0,0,13,7,0,8,0
1772270100403,36,0,1964240,0,0,13,7,0,6,0
1772270101155,63,0,2002508,0,0,11,11,0,11,0
1772270101260,73,0,1967432,0,0,11,11,0,21,0
1772270102046,112,0,1979944,0,0,33,34,0,38,0
1772270102161,102,0,1985040,0,0,36,37,0,30,0
1772270102952,18,0,1996068,0,0,9,7,0,4,0
1772270103013,18,0,1942412,0,0,6,4,0,2,0
1772270103809,1,0,1981884,0,0,3,3,0,3,0
1772270103949,1,0,1998460,0,0,5,5,0,4,0
1772270104719,20804,33,1955320,0,0,14562,14612,0,15229,251
1772270104833,23137,44,1886204,0,0,15335,15272,0,15936,251
1772270105575,5714,94,1863056,0,0,2795,2610,0,1962,0
1772270105656,3445,83,1870980,0,0,2080,2006,0,1266,0
1772270106344,262,3,1904644,0,0,89,81,0,29,0
1772270106409,198,3,1865276,0,0,29,23,0,19,0
1772270107243,65,0,1923040,0,0,20,26,0,36,0
1772270107212,62,0,1928492,0,0,19,23,0,38,0
1772270108022,243,0,1929928,0,0,70,67,0,48,0
1772270108041,246,0,1918008,0,0,71,70,0,49,0
1772270108856,66,0,1929132,0,0,40,38,0,48,0
1772270108883,68,0,1920288,0,0,47,48,0,49,0
1772270109708,590,20,1890244,0,0,1330,1505,0,2322,0
1772270109727,744,26,1883704,0,0,1922,2146,0,2593,0
1772270110482,22610,47,1853056,0,0,16563,16280,0,15892,0
1772270110473,22766,53,1853244,0,0,17162,16931,0,16165,0
1772270111261,1259,0,1885612,0,0,1003,1019,0,982,0
1772270111275,1259,0,1883296,0,0,1003,1019,0,983,0
1772270112091,2514,32,1839304,0,0,533,561,0,527,0
1772270112062,2514,32,1884148,0,0,533,559,0,528,0
1772270112902,488,5,1867660,0,0,293,253,0,291,0
1772270112898,488,5,1855440,0,0,293,255,0,291,0
1772270113792,1404,0,1890164,0,0,997,1031,0,992,2571
1772270113804,1404,0,1887508,0,0,997,1031,0,992,3212
1772270114594,61,0,1937836,0,0,24,33,0,31,9981
1772270114660,61,0,1908400,0,0,34,43,0,31,9340
1772270115414,1145,20,1862432,0,0,779,775,0,820,247
1772270115499,1175,20,1835688,0,0,826,822,0,820,247
1772270116189,384,8,1907444,0,0,272,299,0,216,0
1772270116266,422,8,1859940,0,0,217,244,0,248,0
1772270116947,156,0,1903516,0,0,36,84,0,34,0
1772270117042,88,0,1867260,0,0,34,82,0,2,0
1772270117861,80,0,1895224,0,0,54,54,0,54,0
1772270117806,27,0,1896484,0,0,54,54,0,54,0
1772270118659,58,0,1877172,0,0,1,1,0,1,0
1772270118644,5,0,1894084,0,0,1,1,0,1,0
1772270119530,11,0,1881068,0,0,3,3,0,3,0
1772270119486,11,0,1897072,0,0,2,3,0,3,0
1772270120364,1102,15,1846592,0,0,662,658,0,881,0
1772270120350,1102,15,1854436,0,0,671,658,0,1721,0
1772270121143,3340,20,1890208,0,0,3244,3046,0,2545,0
1772270121169,3343,20,1838092,0,0,3235,3048,0,1747,0
1772270121940,370,3,1919988,0,0,218,377,0,194,0
1772270121939,373,3,1913504,0,0,219,379,0,286,0
1772270122739,1701,399,1904948,0,0,376,383,0,171,0
1772270122786,1701,399,1874676,0,0,378,384,0,121,0
1772270123622,514,0,1894992,0,0,91,224,0,93,0
1772270123588,504,0,1898344,0,0,93,225,0,93,0
1772270124483,39,0,1898764,0,0,32,24,0,15,5338
1772270124483,29,0,1898920,0,0,42,27,0,16,5451
1772270125281,4568,1647,1935216,0,0,78,48,0,42,11495
1772270125273,4568,1647,1933264,0,0,88,51,0,43,11608
1772270126080,7858,217,1883500,0,0,8229,8173,0,9022,909
1772270126120,8905,231,1869224,0,0,8365,8345,0,9143,909
1772270126888,24296,4825,1846836,0,0,5820,6808,0,4829,1079
1772270126931,23256,4811,1820020,0,0,5692,6644,0,4715,1079
1772270127647,7555,1357,1911808,0,0,155,385,0,69,14404
1772270127626,7562,1357,1911288,0,0,163,398,0,76,15128
1772270128355,669,203,1953408,0,0,18,24,0,17,9752
1772270128383,685,203,1938712,0,0,18,19,0,17,9028
1772270129165,118,0,1963140,0,0,31,27,0,28,0
1772270129211,102,0,1917904,0,0,35,31,0,28,0
1772270129948,7240,106,1948904,0,0,123,166,0,88,0
1772270130030,7370,113,1904644,0,0,144,174,0,94,0
1772270130693,3037,29,1916140,0,0,90,149,0,32,2005
1772270130742,2907,22,1886372,0,0,68,137,0,26,2005
1772270131511,7463,1774,1903412,0,0,202,295,0,183,1023
1772270131522,7463,1774,1867496,0,0,199,295,0,183,1023
1772270132335,4082,2921,1907540,0,0,22,54,0,19,0
1772270132335,4082,2921,1904184,0,0,22,54,0,19,0
1772270133167,13,0,1902116,0,0,2,8,0,2,0
1772270133166,13,0,1879760,0,0,2,8,0,2,0
1772270134015,53,0,1856724,0,0,12,8,0,12,0
1772270133985,53,0,1910824,0,0,0,1,0,12,0
1772270134850,21,0,1892080,0,0,0,5,0,0,0
1772270134864,21,0,1885500,0,0,12,12,0,0,0
1772270135693,648,411,1913960,0,0,9,30,0,5,0
1772270135780,648,411,1886340,0,0,11,73,0,5,0
1772270136569,267,2,1853712,0,355,431,495,96,840,2745
1772270136575,190,0,1857772,0,4005,417,531,96,1136,2745
1772270137392,62748,21014,1852588,7237,4584,3782,6024,7,3129,7811
1772270137407,64290,21722,1816876,8543,1351,3807,5997,7,2834,7811
1772270138219,14963,5246,1896444,1306,417,224,4482,0,192,818
1772270138216,13596,4540,1894848,0,0,211,4500,0,199,818
1772270139040,6160,4038,1925988,0,0,320,1797,0,177,0
1772270139027,6258,4038,1909360,0,0,320,1867,0,185,0
1772270139800,246,3,1953868,0,0,1663,2555,0,2680,0
1772270139806,249,3,1904788,0,0,2221,3298,0,3030,0
1772270140529,28926,138,1932216,0,0,6843,7215,0,6513,1305
1772270140578,30566,155,1927128,0,0,6737,6929,0,6668,1305
1772270141233,7176,95,1934132,0,0,2091,2050,0,1380,0
1772270141274,5656,83,1920232,0,0,1639,1593,0,875,0
1772270142035,181,8,1877972,0,0,74,169,0,167,0
1772270142063,85,3,1870804,0,0,79,204,0,172,0
1772270142833,1729,395,1904864,0,0,317,610,0,259,0
1772270142864,1702,395,1882860,0,0,330,611,0,255,0
1772270143616,2554,627,1928676,0,0,70,80,0,20,0
1772270143649,2554,627,1904548,0,0,52,44,0,20,0
1772270144475,23,0,1875344,0,0,2,1,0,1,0
1772270144447,23,0,1921656,0,0,2,1,0,2,0
1772270145296,181,0,1924312,0,0,3,5,0,3,0
1772270145311,181,0,1881916,0,0,3,5,0,3,0
1772270146094,6,0,1934528,0,0,0,0,0,0,0
1772270146145,6,0,1928068,0,0,0,0,0,0,0
1772270146964,19,0,1934740,0,0,3,5,0,3,0
1772270147030,19,0,1885600,0,0,3,5,0,3,0
1772270147845,79,0,1935588,0,0,13,13,0,13,0
1772270147926,79,0,1908248,0,0,13,13,0,13,0
1772270148731,5,0,1930212,0,0,2,2,0,2,0
1772270148708,5,0,1929092,0,0,2,2,0,2,0
1772270149581,7,0,1912256,0,0,0,0,0,0,0
1772270149589,7,0,1901844,0,0,0,0,0,0,0
1772270150487,29,0,1930904,0,0,4,3,0,4,0
1772270150500,29,0,1930652,0,0,4,3,0,4,0
1772270151320,0,0,1943856,0,0,0,1,0,0,5870
1772270151398,0,0,1921060,0,0,0,1,0,0,8170
1772270152098,0,0,1979416,0,0,0,0,0,0,10278
