ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772369933656,cold_start,656,10,3629304,0,0,145,144,0,146,9892
1772369934359,cold_start,10,0,3684152,0,0,3,4,0,2,13942
1772369935194,cold_start,16,0,3667124,0,0,4,4,0,1,0
1772369936202,cold_start,69,0,3664324,0,0,14,12,0,14,0
1772369937090,cold_start,2590,33,3498760,0,0,3847,4415,0,3539,0
1772369937903,cold_start,8960,3086,3296728,0,0,2675,8363,0,2494,0
1772369938726,cold_start,14776,1520,3025688,0,0,1663,7477,15,1275,1400
1772369939505,cold_start,36585,15588,2877172,6079,4534,203,442,29,17,3169
1772369940322,cold_start,35742,17515,3019412,0,0,1059,2169,0,1020,2329
1772369941183,cold_start,400,132,3054412,0,0,19,683,0,9,0
1772369941945,cold_start,148,0,3050304,0,0,20,848,0,12,0
1772369942757,cold_start,18,0,3042936,0,0,10,10,0,11,0
1772369943617,cold_start,424,7,3200068,0,0,120,995,0,80,0
1772369944457,cold_start,681,120,3137448,0,0,301,3381,0,248,367
1772369945332,cold_start,10360,3617,3074540,0,0,124,462,0,116,8054
1772369946235,cold_start,22859,17715,3040044,0,0,10,6,0,4,6199
1772369947094,cold_start,47,27,3033916,0,0,62,653,0,58,8126
1772369948022,cold_start,135,0,3093468,0,0,16,120,0,49,0
1772369948878,cold_start,374,87,3023312,0,0,134,995,0,247,1685
1772369949750,cold_start,47521,14945,2808060,1452,1089,628,2983,11,207,2472
1772369950554,cold_start,89594,37728,2686652,0,0,4270,9581,0,3983,27721
1772369951358,cold_start,415,33,2738840,0,0,10,2,0,1,0
1772369952140,cold_start,350,2,2730548,0,0,369,391,0,376,0
1772369952928,cold_start,2000,173,2812960,0,0,386,4737,0,378,0
1772369953724,cold_start,562,152,2774096,0,0,83,423,0,17,0
1772369954547,cold_start,1783,21,3218796,0,0,514,9496,0,507,0
1772369955381,cold_start,128,0,3330416,0,0,28,253,0,9,0
1772369956235,cold_start,106,8,3322124,0,0,39,225,0,18,0
1772369957049,cold_start,1704,1122,3274908,0,0,163,1091,0,94,0
1772369957915,cold_start,53,0,3275472,0,0,119,133,0,116,0
1772369958743,cold_start,0,0,3249480,0,0,0,0,0,2,0
1772369959564,cold_start,10,0,3304136,0,0,12,43,0,1,19640
1772369960336,cold_start,2,0,3365292,0,0,12,4,0,1,22469
1772369961083,cold_start,39,0,3401068,0,0,15,11,0,27,1622
1772369961897,cold_start,1277,10,3181980,0,0,1377,6083,0,1314,2841
1772369962690,cold_start,77529,22004,2966604,14097,9389,276,10877,91,79,21706
1772369963474,cold_start,50752,18423,2478956,600,529,206,2023,6,297,14600
1772369964314,cold_start,26388,8190,2291028,0,0,269,3848,0,108,8950
1772369965093,cold_start,56970,34529,2636352,0,0,682,15096,0,383,11624
1772369965761,cold_start,90,11,2589372,0,0,90,3258,0,20,0
1772369966426,cold_start,48,7,2647236,0,0,31,1101,0,7,0
1772369967219,cold_start,494,434,2618388,0,0,1,4,0,1,0
1772369968107,cold_start,17,0,2683588,0,0,54,337,0,8,0
1772369968896,cold_start,205,2,2678192,0,0,0,0,0,0,0
1772369969874,cold_start,0,0,2671544,0,0,0,0,0,0,0
1772369970745,cold_start,0,0,2682188,0,0,0,0,0,0,9571
1772369971499,cold_start,0,0,2747744,0,0,1,237,0,1,19073
1772369972326,cold_start,1023,438,2693436,0,0,36,788,0,30,0
1772369973173,cold_start,61,4,2693204,0,0,21,44,0,14,0
1772369974026,cold_start,1082,9,2603800,0,970,291,1718,12,181,3450
1772369974842,cold_start,60447,22316,2418488,3786,2558,540,2735,29,333,11718
1772369975634,cold_start,56664,31645,2248404,303,116,41,304,2,17,9670
1772369976363,cold_start,5988,3842,2222568,0,0,8,260,0,3,5395
1772369977192,cold_start,17999,9388,2114080,0,0,13,291,0,8,11209
1772369977979,cold_start,26431,24868,2140400,0,0,20,1337,0,128,0
1772369978736,cold_start,259,0,2141964,0,0,204,620,0,83,0
1772369979497,cold_start,33,0,2140420,0,0,25,21,0,10,0
1772369980294,cold_start,10913,4352,2070384,690,731,41,426,83,18,12780
1772369981097,cold_start,109437,39596,2045340,6080,5787,1319,26694,29,1239,31626
1772369981899,cold_start,172786,35184,2384092,15323,12646,4184,54406,196,3890,23897
1772369982613,cold_start,8734,382,2337716,0,0,593,17614,0,195,0
1772369983369,cold_start,12188,265,2316600,0,0,2986,28491,0,2871,6934
1772369984170,cold_start,14147,3519,2365848,0,0,4492,18841,0,4378,22296
1772369984902,cold_start,304,65,2404012,0,0,431,1056,0,473,16994
1772369985621,cold_start,715,8,2394112,0,0,95,1578,0,21,0
1772369986532,cold_start,41381,19413,2286196,4286,3789,389,5561,84,260,15288
1772369987346,cold_start,108937,30973,2208716,3594,3298,683,12141,24,517,30610
1772369988162,cold_start,127900,33064,2060552,18488,17048,528,9087,259,385,29175
1772369988940,cold_start,81919,23634,1986320,672,21,675,7204,7,603,27923
1772369989751,cold_start,68972,38020,2018224,459,446,113,2842,10,181,13102
1772369990549,cold_start,84555,35039,1999768,816,788,702,9140,0,426,28217
1772369991331,cold_start,7078,1902,1982780,0,0,216,1894,0,77,0
1772369992080,cold_start,1160,192,1923076,0,0,1814,11564,0,1447,0
1772369992914,cold_start,22,0,1879764,0,0,13,6,0,6,0
1772369993718,cold_start,0,0,1883972,0,0,181,141,0,289,0
1772369994540,cold_start,336,0,1886376,0,0,194,425,0,4,0
1772369995389,cold_start,44,0,1906708,0,0,37,24,0,26,0
1772369996189,cold_start,402,7,1921416,0,0,470,644,0,407,13212
1772369996859,cold_start,245,71,1981000,0,0,208,263,0,157,17173
1772369997541,cold_start,15,0,2015788,0,0,16,20,0,63,8454
1772369998324,cold_start,923,591,2008244,0,0,94,584,0,81,0
1772369999161,cold_start,3817,8,1924028,600,300,4774,4998,4,4443,1439
1772369999978,cold_start,86947,49635,1834896,5469,5387,1376,2382,81,1251,29973
1772370000853,cold_start,42336,26349,1649104,0,0,656,299,0,105,4066
1772370001648,cold_start,50131,19290,1437076,25457,6804,2289,4624,287,2964,27938
1772370002620,cold_start,284840,40624,1510568,31707,16729,3713,21534,190,2146,27517
1772370003568,cold_start,115649,53803,1473740,473,214,1224,14447,96,1733,28507
1772370004535,cold_start,318687,48609,1583164,19344,15450,13497,38255,242,13569,27277
1772370005427,cold_start,286422,45134,1753448,14366,8002,10311,42200,106,9279,12651
1772370006407,cold_start,184168,44619,1671788,1271,1010,9345,24486,45,8591,27071
1772370007303,cold_start,203295,65657,1692996,22548,21925,7745,37071,362,7944,40981
1772370008330,cold_start,290917,33042,1660892,3243,237,6698,29181,0,6209,4347
1772370009223,cold_start,30038,506,1755828,0,0,3595,9700,0,2103,0
1772370010012,cold_start,97164,26464,1745264,19413,12640,1747,6783,280,886,24405
1772370011147,cold_start,416155,75084,1889220,35478,30683,6071,35128,351,6136,30600
1772370012307,cold_start,157841,7161,2628472,0,0,4495,19935,0,3048,0
1772370013238,cold_start,67673,4190,2470792,619,616,1094,4567,6,527,11029
1772370014101,cold_start,70474,22927,2431128,0,0,583,1283,0,455,9874
1772370014750,cold_start,756,320,2404580,0,0,136,535,0,233,665
1772370015497,cold_start,35229,9718,2421740,0,0,2074,8724,0,1806,6827
1772370016208,cold_start,70161,35562,2360428,3347,2161,3693,48116,33,3407,20869
1772370016975,cold_start,27429,17788,2341844,0,0,778,5398,0,500,5022
1772370017801,cold_start,4526,859,2295788,0,0,501,1092,0,476,3419
1772370018607,cold_start,7886,4524,2210084,0,0,58,46,0,39,0
1772370019479,cold_start,25578,17909,2170048,0,0,141,192,0,124,4392
1772370020440,cold_start,24168,21354,2146128,0,0,487,579,0,484,45
1772370021372,cold_start,3823,733,2358060,0,0,731,311,0,162,0
1772370022329,cold_start,2109,4,2536488,0,0,1959,1749,0,1750,0
1772370023134,cold_start,568,6,2524168,0,0,366,322,0,217,0
1772370023879,cold_start,297,0,2471696,0,0,154,145,0,126,2482
1772370024601,cold_start,266,0,2368888,0,0,520,249,0,230,597
1772370025431,cold_start,726,3,2143348,0,0,811,649,0,540,0
1772370026211,cold_start,108,0,2013060,0,0,91,41,0,47,0
1772370027011,cold_start,83890,31827,1872508,23235,9463,5107,17093,147,4779,21144
1772370027774,cold_start,44207,19809,2060536,0,0,520,1630,0,397,7846
1772370028608,cold_start,1051,261,2053324,0,0,147,151,0,134,487
1772370029492,cold_start,1475,289,2067824,0,0,284,533,0,225,0
1772370030320,cold_start,381,19,2055196,0,0,89,131,0,117,0
1772370031242,cold_start,1014,455,2034144,0,0,212,535,0,170,1684
1772370032181,cold_start,6208,4810,2031528,0,0,120,84,0,117,0
1772370033077,cold_start,1121,571,2032176,0,0,53,719,0,59,1764
1772370033929,cold_start,9850,3952,2066292,0,0,39,101,0,10,10209
1772370034750,cold_start,0,0,2076916,0,0,0,1,0,0,5527
1772370035681,cold_start,4533,2576,1994420,0,0,24,37,0,19,9003
1772370036503,launch_douyin,26983,23041,1984876,0,0,199,471,9,263,3911
1772370037289,launch_douyin,85951,42361,1989148,15138,11509,1100,5271,174,112,16736
1772370038077,launch_douyin,94429,49470,1917896,0,0,2157,10972,22,1056,33245
1772370038929,launch_douyin,75554,28781,1887896,1910,1600,1047,11459,3,382,17439
1772370039642,launch_douyin,79792,62083,1970668,0,0,415,20654,0,212,22901
1772370040391,launch_douyin,7737,4035,1932608,0,0,764,1494,0,15,0
1772370041267,launch_douyin,1061,0,1893136,0,0,514,293,0,279,0
1772370042137,launch_douyin,3469,16,1895976,0,0,4350,4240,0,4206,0
1772370042986,launch_douyin,9,0,1883992,0,0,70,41,0,12,0
1772370043818,launch_douyin,387,228,1816116,0,0,89,7,0,3,1641
1772370044681,douyin_browse,4899,3579,1821176,0,0,85,216,0,132,1166
1772370045548,douyin_browse,4557,2039,1812420,0,0,230,534,0,77,7197
1772370046372,douyin_browse,18949,10333,1833864,0,0,109,203,0,67,15138
1772370047156,douyin_browse,6552,5486,1869432,0,0,92,297,0,14,18184
1772370047898,douyin_browse,112,2,1878640,0,0,155,223,0,91,13438
1772370048681,douyin_browse,37,0,1850880,0,0,56,211,0,29,52
1772370049548,douyin_browse,15213,12530,1823956,0,0,118,674,0,6,12667
1772370050445,douyin_browse,21994,19061,1802528,0,0,243,2587,0,71,19520
1772370051347,douyin_browse,31762,22875,1836724,0,0,173,311,0,46,224
1772370052144,douyin_browse,33,0,2037820,0,0,226,15,0,12,0
1772370053002,douyin_browse,107,0,2012624,0,0,105,69,0,59,0
1772370053824,douyin_browse,63,0,1982048,0,0,93,34,0,798,0
1772370054603,douyin_browse,7972,53,1986572,0,0,1612,1503,0,697,0
1772370055447,douyin_browse,27,0,1980640,0,0,110,30,0,13,0
1772370056356,douyin_browse,84,0,1850700,0,0,178,98,0,117,0
1772370057225,douyin_browse,157,0,1835384,0,0,44,42,0,17,0
1772370058020,douyin_browse,431,1,1803956,0,0,348,274,0,266,48
1772370058804,douyin_browse,55803,34043,1754028,0,0,182,1783,0,67,18131
1772370059523,douyin_browse,51373,33794,1741888,0,0,681,1104,0,614,11195
1772370060262,douyin_browse,156773,50392,1717112,0,0,6108,11048,74,6620,19058
1772370061082,douyin_browse,186368,31811,1736676,10854,5625,5893,17783,24,4744,8602
1772370061706,douyin_browse,18988,25,1667968,0,0,1978,1528,0,1565,100
1772370062383,douyin_browse,15784,59,1609704,0,0,4848,4884,0,5199,5226
1772370063120,douyin_browse,46582,24652,1597880,0,0,3525,3580,0,2810,16225
1772370063806,douyin_browse,48660,23795,2040432,0,0,6054,9870,0,6248,6157
1772370064497,douyin_browse,11191,104,1963108,0,0,1765,3742,0,1450,0
1772370065233,douyin_browse,1414,409,1898356,0,0,565,771,0,378,0
1772370065912,douyin_browse,699,4,2085160,0,0,467,1823,0,373,0
1772370066685,douyin_browse,204,2,2051436,0,0,193,3915,0,320,0
1772370067481,douyin_browse,427,0,2040080,0,0,363,838,0,157,0
1772370068254,douyin_browse,229,3,2046544,0,0,251,362,0,272,0
1772370069135,douyin_browse,702,18,2030304,0,0,118,277,0,3,0
1772370069982,douyin_browse,87,1,2079904,0,0,199,312,0,223,0
1772370070840,douyin_browse,951,3,2042652,0,0,297,312,0,238,0
1772370071716,douyin_browse,71,0,2039144,0,0,21,14,0,9,0
1772370072562,douyin_browse,78404,14625,2015316,712,333,25988,26909,7,27519,8198
1772370073410,douyin_browse,77054,30847,2038932,0,0,11114,14107,0,10058,14936
1772370074203,douyin_browse,48609,11467,2043996,0,0,5668,6412,0,4947,7507
1772370074872,douyin_browse,22267,2157,2012264,0,0,5991,6132,0,6140,2272
1772370075577,douyin_browse,70937,28971,2107564,4571,1807,6541,10557,36,5953,4891
1772370076433,douyin_browse,8464,1238,2073040,0,0,555,6189,0,350,1079
1772370077359,douyin_browse,5251,3893,2076540,0,0,63,168,0,140,0
1772370078163,douyin_browse,3735,215,2064180,0,0,2210,2970,0,2078,3266
1772370079071,douyin_browse,19682,13727,2093608,0,0,136,3891,0,40,584
1772370079885,douyin_browse,1828,1030,2084932,0,0,8,611,0,127,0
1772370080741,douyin_browse,2718,1352,2079440,0,0,326,774,0,246,0
1772370081605,douyin_browse,266,0,2085288,0,0,433,275,0,86,0
1772370082475,douyin_browse,19,0,2071112,0,0,208,79,0,4,0
1772370083356,douyin_browse,284,0,2066236,0,0,108,96,0,99,0
1772370084238,douyin_browse,671,0,2039388,0,0,43,10,0,25,0
1772370085038,douyin_browse,107,0,2032848,0,0,48,40,0,20,0
1772370085861,douyin_browse,21,0,2027324,0,0,14,6,0,9,0
1772370086746,douyin_browse,7,0,2012388,0,0,51,3,0,0,0
1772370087617,douyin_browse,437,0,2009716,0,0,49,46,0,67,0
1772370088459,douyin_browse,29,0,1974716,0,0,73,30,0,10,0
1772370089278,douyin_browse,60,0,2095548,0,0,25,16,0,13,0
1772370090122,douyin_browse,20,0,2096516,0,0,23,2,0,3,0
1772370091064,douyin_browse,223,0,2095568,0,0,126,106,0,94,0
1772370091917,douyin_browse,34,0,2107740,0,0,26,15,0,16,0
1772370092683,douyin_browse,21,0,2094076,0,0,11,8,0,8,0
1772370093529,douyin_browse,16,0,2092148,0,0,33,19,0,20,0
1772370094356,douyin_browse,141,0,2081472,0,0,24,21,0,17,0
1772370095273,douyin_browse,158,5,2066884,0,0,112,50,0,92,0
1772370096155,douyin_browse,91,0,2064312,0,0,57,54,0,28,0
1772370096959,douyin_browse,221,0,2062152,0,0,102,110,0,91,0
1772370097848,douyin_browse,21,0,2011312,0,0,119,20,0,10,0
1772370098736,douyin_browse,18077,86,1943376,0,0,5713,5683,0,5605,0
1772370099539,douyin_browse,242,11,1891284,0,0,119,78,0,85,0
1772370100312,douyin_browse,1846,17,1859208,0,0,717,670,0,751,0
1772370101188,douyin_browse,282,0,1852356,0,0,136,113,0,19,0
1772370101993,douyin_browse,72,0,1885184,0,0,30,50,0,29,0
1772370102768,douyin_browse,230,0,1844224,0,0,126,125,0,119,0
1772370103638,douyin_browse,24,0,1955000,0,0,51,10,0,9,0
1772370104505,douyin_browse,2,0,1951076,0,0,32,1,0,1,0
1772370105377,douyin_browse,6,0,1947496,0,0,24,3,0,2,0
1772370106121,douyin_browse,26,0,1946292,0,0,16,7,0,6,0
1772370106961,douyin_browse,10,3,1931308,0,0,28,13,0,144,0
1772370107865,switch_BaiduMap,8978,1714,1902220,0,0,3639,5668,15,3980,2238
1772370108666,switch_BaiduMap,81363,23725,1790424,4107,1781,8141,14658,19,6956,15808
1772370109428,switch_BaiduMap,3613,948,1788404,0,0,313,2646,0,158,1209
1772370110164,switch_BaiduMap,8730,3514,1765096,0,0,142,2630,0,60,2537
1772370111006,switch_BaiduMap,6721,2933,1750260,0,0,504,1574,0,313,0
1772370111670,switch_BaiduMap,168,6,1746240,0,0,433,278,0,283,0
1772370112390,switch_BaiduMap,335,0,1737812,0,0,153,108,0,45,0
1772370113130,switch_BaiduMap,161,27,1716732,0,0,159,126,0,129,0
1772370113923,switch_BaiduMap,339,2,1738772,0,0,524,502,0,501,0
1772370114772,douyin_browse,1028,13,1737852,0,0,655,409,0,384,0
1772370115512,douyin_browse,586,0,1788676,0,0,472,415,0,471,0
1772370116268,douyin_browse,69,0,1790836,0,0,23,60,0,3,0
1772370117063,douyin_browse,83,0,1765196,0,0,33,21,0,21,0
1772370117815,switch_qqmusic,1133,11,1701820,0,0,1130,2011,0,3982,0
1772370118646,switch_qqmusic,54061,10944,1772184,0,0,39794,41051,0,38626,4608
1772370119462,switch_qqmusic,41613,11315,1738756,0,0,16578,18388,0,14230,1319
1772370120167,switch_qqmusic,168,17,1807780,0,0,87,423,0,62,15746
1772370120927,switch_qqmusic,54,0,1823668,0,0,14,19,0,15,1088
1772370121734,switch_qqmusic,252,18,1822848,0,0,86,214,0,60,0
1772370122514,switch_qqmusic,336,2,1793240,0,0,477,505,0,513,0
1772370123305,switch_qqmusic,753,2,1763056,0,0,419,337,0,369,1384
1772370124144,switch_qqmusic,3355,2134,1784692,0,0,53,132,0,48,0
1772370124964,douyin_browse,6353,4110,1745876,0,0,199,238,0,271,2561
1772370125713,douyin_browse,8594,984,1791452,0,0,427,1625,0,1695,1042
1772370126527,douyin_browse,1879,0,1796100,0,0,1482,1397,0,91,991
1772370127361,douyin_browse,3386,2027,1783664,0,0,33,33,0,32,0
1772370128205,switch_pinduoduo,1828,932,1778500,0,0,74,19,0,302,3664
1772370129045,switch_pinduoduo,118946,46219,1712544,7887,7245,18660,27038,117,17945,21174
1772370129876,switch_pinduoduo,15771,11072,1750712,0,0,209,1519,0,190,1472
1772370130686,switch_pinduoduo,2293,1377,1720704,0,0,287,323,0,405,2504
1772370131552,switch_pinduoduo,14029,10394,1730588,0,0,1605,2558,0,1473,2834
1772370132355,switch_pinduoduo,9606,6551,1740888,0,0,96,325,0,217,120
1772370133214,switch_pinduoduo,1156,545,1733992,0,0,274,358,0,99,0
1772370134104,switch_pinduoduo,1331,228,1729184,0,0,213,750,0,193,433
1772370134755,switch_pinduoduo,5074,4106,1762828,0,0,19,56,0,52,23526
1772370135528,douyin_browse,3142,298,1750428,0,0,3958,6483,0,3888,2745
1772370136255,douyin_browse,2482,271,1774632,0,0,275,1463,0,233,0
1772370137039,douyin_browse,1218,697,1749780,0,0,74,943,0,68,0
1772370137931,douyin_browse,91,0,1741108,0,0,19,19,0,14,0
1772370138851,douyin_browse,10974,3803,1720392,0,0,135,7735,0,86,3538
1772370139635,douyin_browse,13377,3072,1673544,0,0,127,2151,0,9,3320
1772370140431,douyin_browse,10211,6394,1674376,0,0,69,103,0,68,82
1772370141258,douyin_browse,387,306,1673956,0,0,186,197,0,41,0
1772370142071,douyin_browse,131,0,1666044,0,0,204,41,0,38,0
1772370142934,douyin_browse,30,0,1671160,0,0,6,13,0,6,0
1772370143805,douyin_browse,6,0,1668984,0,0,0,0,0,45,0
1772370144667,douyin_browse,70,0,1731632,0,0,148,84,0,93,11374
1772370145448,douyin_browse,65,0,1703344,0,0,153,61,0,15,0
1772370146297,douyin_browse,19,0,1703124,0,0,3,14,0,3,0
1772370147105,douyin_browse,0,0,1703432,0,0,0,2,0,28,0
1772370147950,douyin_browse,158,0,1690456,0,0,146,77,0,51,0
1772370148786,douyin_browse,63,0,1646672,0,0,220,187,0,215,0
1772370149595,douyin_browse,2622,885,1804360,0,0,35,41,0,74,0
1772370150393,douyin_browse,4793,32,1785412,0,0,1393,2379,0,1298,0
1772370151209,douyin_browse,82,0,1724916,0,0,103,114,0,83,0
1772370152023,douyin_browse,13,0,1750780,0,0,5,5,0,3,0
1772370152854,douyin_browse,5,0,1749468,0,0,1,2,0,2,0
1772370153752,douyin_browse,10,0,1747856,0,0,3,3,0,4,0
1772370154538,douyin_browse,30,0,1752144,0,0,40,19,0,46,0
1772370155336,douyin_browse,2784,182,1741564,0,0,3069,3153,0,3023,0
1772370156223,douyin_browse,8,0,1743688,0,0,1,61,0,0,0
1772370157126,douyin_browse,0,0,1740432,0,0,1,0,0,0,0
1772370158035,douyin_browse,240,0,1743104,0,0,72,71,0,73,0
1772370158890,douyin_browse,63,0,1693400,0,0,71,262,0,65,0
1772370159670,douyin_browse,36,0,1687680,0,0,17,6,0,2,0
1772370160511,douyin_browse,1,0,1683948,0,0,7,4,0,6,0
1772370161385,douyin_browse,17,0,1676780,0,0,22,2,0,21,0
1772370162288,douyin_browse,133,0,1681732,0,0,31,50,0,30,0
1772370163114,douyin_browse,78,0,1672156,0,0,44,35,0,40,0
1772370163902,douyin_browse,40,0,1677520,0,0,93,63,0,58,0
1772370164704,douyin_browse,19,0,1677080,0,0,1,1,0,0,0
1772370165628,douyin_browse,16,0,1698472,0,0,3,1,0,3,0
1772370166533,douyin_browse,30,0,1698608,0,0,9,10,0,8,0
1772370167404,douyin_browse,0,0,1696896,0,0,0,0,0,1,0
1772370168242,douyin_browse,36,0,1645088,0,0,59,29,0,36,0
1772370169082,douyin_browse,39,0,1617488,0,0,35,31,0,18,0
1772370169964,douyin_browse,0,0,1627624,0,0,0,0,0,0,0
1772370170828,douyin_browse,0,0,1629952,0,0,1,0,0,0,0
1772370171654,douyin_browse,143,0,1618116,0,0,36,21,0,37,0
1772370172485,douyin_browse,53,0,1657300,0,0,24,29,0,12,0
1772370173267,douyin_browse,74,0,1629728,0,0,27,23,0,24,0
1772370174144,douyin_browse,5,0,1649284,0,0,2,1,0,4,0
1772370175010,douyin_browse,3,0,1642112,0,0,8,5,0,1,0
1772370175817,douyin_browse,13764,38,1626340,0,0,4072,3978,0,4187,1193
1772370176518,douyin_browse,7158,51,1640044,0,0,2657,2738,0,2529,3096
1772370177397,douyin_browse,1651,11,1757220,0,0,1123,1178,0,1199,0
1772370178202,douyin_browse,3947,40,1713828,0,0,1593,1507,0,1492,0
1772370178988,douyin_browse,702,11,1672808,0,0,273,286,0,176,0
1772370179807,douyin_browse,92,0,1665740,0,0,1359,1415,0,1352,0
1772370180667,douyin_browse,1846,14,1661224,0,0,21,21,0,22,0
1772370181541,douyin_browse,43,0,1660340,0,0,19,6,0,5,0
1772370182408,douyin_browse,207,0,1655568,0,0,149,203,0,203,0
1772370183322,douyin_browse,21,0,1678024,0,0,35,18,0,19,0
1772370184140,douyin_browse,92,0,1634504,0,0,103,72,0,102,0
1772370184923,douyin_browse,0,0,1631612,0,0,7,38,0,13,0
1772370185762,douyin_browse,45,0,1626692,0,0,13,12,0,7,0
1772370186616,douyin_browse,0,0,1624792,0,0,0,1,0,0,0
1772370187459,douyin_browse,0,0,1622756,0,0,1,1,0,1,0
1772370188323,douyin_browse,62,0,1617908,0,0,27,21,0,26,0
1772370189195,douyin_browse,16,0,1615048,0,0,5,8,0,8,0
1772370190041,douyin_browse,17,0,1644904,0,0,12,12,0,8,0
1772370190853,douyin_browse,29,0,1640332,0,0,7,8,0,7,0
1772370191748,douyin_browse,1,0,1622612,0,0,2,2,0,2,0
1772370192609,douyin_browse,2456,15,1611028,0,0,259,251,0,266,0
1772370193472,douyin_browse,50,0,1543056,0,0,17,22,0,2,0
1772370194314,douyin_browse,4,0,1551456,0,0,2,2,0,2,52
1772370195163,douyin_browse,199,5,1550500,0,0,116,41,0,192,0
1772370195998,douyin_browse,5490,2313,1551016,0,0,301,285,0,143,0
1772370196896,douyin_browse,118,53,1554276,0,0,3,16,0,9,0
1772370197796,douyin_browse,92,0,1556492,0,0,6,6,0,1,0
1772370198698,switch_BaiduMap,844,628,1520940,0,0,31,123,0,739,0
1772370199473,switch_BaiduMap,50097,24693,1426904,0,0,11765,12299,0,11017,3453
1772370200238,switch_BaiduMap,12439,8171,1444720,0,0,405,1805,0,316,423
1772370200980,switch_BaiduMap,2680,1434,1473704,0,0,285,120,0,47,1849
1772370201751,switch_BaiduMap,51,0,1468736,0,0,139,38,0,52,0
1772370202569,switch_BaiduMap,53,0,1464524,0,0,55,51,0,37,0
1772370203415,switch_BaiduMap,107,0,1437212,0,0,124,121,0,126,0
1772370204211,switch_BaiduMap,84,1,1455840,0,0,115,98,0,93,0
1772370205041,switch_BaiduMap,39,0,1455116,0,0,17,19,0,15,0
1772370205855,douyin_browse,349,0,1415816,0,0,244,142,0,142,0
1772370206629,douyin_browse,158,0,1456196,0,0,238,223,0,297,0
1772370207329,douyin_browse,420,0,1482568,0,0,114,86,0,24,0
1772370208204,douyin_browse,42,0,1480416,0,0,19,16,0,5,0
1772370209079,switch_mall,142,0,1452396,0,0,512,847,0,956,0
1772370209878,switch_mall,22000,6149,1213164,652,512,1076,644,42,288,8510
1772370210716,switch_mall,111456,46396,1133604,6008,4968,488,5829,57,251,44523
1772370211570,switch_mall,73444,40692,1156328,1574,472,205,2053,0,90,19629
1772370212333,switch_mall,20950,15458,1308836,0,0,98,617,0,72,2208
1772370213144,switch_mall,308,148,1581668,0,0,98,722,0,91,0
1772370213995,switch_mall,404,4,1439236,0,0,153,638,0,142,0
1772370214825,switch_mall,74701,21326,1302300,16043,6916,213,10293,142,73,17288
1772370215610,switch_mall,88927,32153,1289128,11898,10521,8438,22521,272,8197,22135
1772370216610,douyin_browse,322065,57521,1374284,67623,37911,1774,40255,782,1136,39244
1772370217578,douyin_browse,193017,30850,1483224,21896,14537,480,7712,24,221,14186
1772370218198,douyin_browse,39755,29352,1425152,0,0,169,2685,0,92,11250
1772370218916,douyin_browse,58428,38173,1292316,5999,6006,283,5747,104,73,25741
1772370219739,switch_mall,149323,43494,1298828,1966,1149,631,30608,9,302,16596
1772370220519,switch_mall,60287,14446,1390436,0,0,1033,13239,0,969,10539
1772370221240,switch_mall,29709,17027,1655872,0,0,394,9836,0,249,5789
1772370222100,switch_mall,1479,353,1678456,0,0,10,61,0,1,0
