ts,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772264383435,0,0,2084424,0,0,113,0,0,117,0
1772264384079,0,0,2045644,0,0,16,0,0,12,0
1772264384736,0,0,2083352,0,0,1968,0,0,1966,0
1772264385386,0,0,2083092,0,0,11,0,0,11,0
1772264386059,0,0,2082824,0,0,1,0,0,1,0
1772264386730,0,0,2076680,0,0,24,0,0,24,0
1772264387434,0,0,2076968,0,0,2,0,0,3,0
1772264388119,0,0,2076616,0,0,7,0,0,10,0
1772264388771,0,0,2075960,0,0,13,0,0,9,0
1772264389413,0,0,2076476,0,0,2,0,0,2,0
1772264390083,0,0,2075380,0,0,2,0,0,2,0
1772264390761,0,0,2075384,0,0,10,0,0,10,0
1772264391440,0,0,2074560,0,0,0,0,0,0,0
1772264392129,0,0,2073628,0,0,11,0,0,11,0
1772264392814,0,0,2074184,0,0,3,0,0,3,0
1772264393493,0,0,2073932,0,0,2,0,0,2,0
1772264394202,0,0,2028468,0,0,332,0,0,399,0
1772264394871,0,0,2013348,0,0,670,0,0,604,0
1772264395491,0,0,2018864,0,0,25,0,0,23,0
1772264396333,0,0,2017544,0,0,7,0,0,8,0
1772264397199,0,0,2014660,0,0,16,0,0,13,0
1772264398097,0,0,2013788,0,0,9,0,0,9,0
1772264398964,0,0,2010120,0,0,2,0,0,2,0
1772264399813,0,0,2011568,0,0,21,0,0,21,0
1772264400698,0,0,2012692,0,0,0,0,0,0,0
1772264401581,0,0,2004988,0,0,2218,0,0,2911,0
1772264402334,0,0,2003464,0,0,8955,0,0,9185,7575
1772264403097,0,0,2011700,0,0,12007,0,0,11963,4609
1772264403914,0,0,2000980,0,0,2207,0,0,1286,0
1772264404744,0,0,2010080,0,0,56,0,0,55,1772
1772264405606,0,0,2009740,0,0,4,0,0,7,0
1772264406476,0,0,2009648,0,0,13,0,0,24,0
1772264407313,0,0,2007928,0,0,29,0,0,9,0
1772264408217,0,0,2007940,0,0,3,0,0,2,0
1772264409124,0,0,2008124,0,0,8,0,0,8,0
1772264410022,0,0,1980828,0,0,508,0,0,621,923
1772264410665,0,0,1986804,0,0,3857,0,0,3607,4313
1772264411362,0,0,2040512,0,0,440,0,0,428,0
1772264412147,0,0,2039064,0,0,91,0,0,89,0
1772264412886,0,0,2037328,0,0,7,0,0,5,0
1772264413688,0,0,2048188,0,0,191,0,0,180,0
1772264414533,0,0,2047168,0,0,15,0,0,11,0
1772264415357,0,0,2016568,0,0,90,0,0,101,278
1772264416056,0,0,2014136,0,0,102,0,0,77,0
1772264416688,0,0,2045996,0,0,127,0,0,124,0
1772264417334,0,0,2040600,0,0,2,0,0,1,0
1772264418013,0,0,2041864,0,0,2,0,0,2,0
1772264418666,0,0,2041168,0,0,21,0,0,20,0
1772264419335,0,0,2049660,0,0,1,0,0,1,5792
1772264419966,0,0,2090596,0,0,12,0,0,12,16410
1772264420584,0,0,2088656,0,0,62,0,0,62,3473
1772264421284,0,0,1991256,0,0,18921,0,0,18929,0
1772264422014,0,0,2018872,0,0,78,0,0,70,0
1772264422773,0,0,2016124,0,0,9,0,0,9,0
1772264423616,0,0,2014888,0,0,3,0,0,4,0
1772264424472,0,0,2015108,0,0,15,0,0,11,0
1772264425377,0,0,2010352,0,0,14,0,0,0,0
1772264426215,0,0,2011968,0,0,292,0,0,34,5968
1772264427004,0,0,2065440,0,0,44,0,0,2,10797
1772264427864,0,0,2067280,0,0,2,0,0,21,0
1772264428738,0,0,2076284,0,0,7813,0,0,7869,3584
1772264429463,0,0,2094128,0,0,4966,0,0,4872,1391
1772264430351,0,0,2094672,0,0,57,0,0,57,0
1772264431240,0,0,2093932,0,0,17,0,0,22,0
1772264432103,0,0,2024320,0,0,6602,0,0,6876,0
1772264432847,0,0,1975476,0,0,2070,0,0,1757,0
1772264433581,0,0,2024088,0,0,318,0,0,300,0
1772264434333,0,0,2022464,0,0,13,0,0,13,0
1772264435157,0,0,2019400,0,0,20,0,0,40,0
1772264435911,0,0,2018172,0,0,193,0,0,170,0
1772264436638,0,0,2024336,0,0,232,0,0,230,0
1772264437458,0,0,2022248,0,0,408,0,0,402,0
1772264438201,0,0,2019540,0,0,3,0,0,1,0
1772264439059,0,0,2019192,0,0,2,0,0,7,0
1772264439899,0,0,2018024,0,0,15,0,0,10,0
1772264440732,0,0,2019756,0,0,12,0,0,12,0
1772264441540,0,0,2039868,0,0,46,0,0,46,9976
1772264442225,0,0,2083056,0,0,16,0,0,6,13480
1772264442954,0,0,2083048,0,0,127,0,0,127,0
1772264443789,0,0,2083648,0,0,2,0,0,2,0
1772264444614,0,0,2082100,0,0,0,0,0,0,0
1772264445463,0,0,2090888,0,0,1,0,0,1,0
1772264446270,0,0,2091292,0,0,8,0,0,8,0
1772264447083,0,0,2090412,0,0,4,0,0,2,0
1772264447935,0,0,2051676,0,0,1654,0,0,1943,0
1772264448588,0,0,1978556,0,0,8580,0,0,8236,0
1772264449268,0,0,2015448,0,0,805,0,0,765,0
1772264450092,0,0,2014168,0,0,6,0,0,7,0
1772264450937,0,0,2016000,0,0,8,0,0,8,0
1772264451698,0,0,2013788,0,0,1,0,0,1,0
1772264452522,0,0,2011596,0,0,44,0,0,41,0
1772264453178,0,0,1979400,0,0,12,0,0,94,0
1772264453817,0,0,1978924,0,0,290,0,0,172,0
1772264454487,0,0,2000960,0,0,1398,0,0,1399,1745
1772264455145,0,0,2073632,0,0,279,0,0,301,17214
1772264455845,0,0,2070832,0,0,234,0,0,202,0
1772264456570,0,0,2065856,0,0,18,0,0,18,0
1772264457327,0,0,2063368,0,0,3,0,0,7,0
1772264458059,0,0,2064696,0,0,11,0,0,7,0
1772264458827,0,0,2021240,0,0,157,0,0,72,0
1772264459529,0,0,2018072,0,0,13,0,0,15,0
1772264460174,0,0,2047620,0,0,90,0,0,82,0
1772264460842,0,0,2046716,0,0,6,0,0,2,0
1772264461497,0,0,2048516,0,0,0,0,0,0,0
1772264462169,0,0,2044244,0,0,0,0,0,0,0
1772264462873,0,0,2065068,0,0,4,0,0,4,8204
1772264463551,0,0,2064492,0,0,3,0,0,3,0
1772264464203,0,0,1985568,0,0,5547,0,0,5546,0
1772264464887,0,0,2119608,0,0,137,0,0,126,0
1772264465637,0,0,2129688,0,0,28,0,0,32,0
1772264466493,0,0,2130604,0,0,10,0,0,10,0
1772264467367,0,0,2128664,0,0,18,0,0,13,0
1772264468239,0,0,2129372,0,0,2,0,0,2,0
1772264469101,0,0,2087512,0,0,1915,0,0,3117,0
1772264469780,0,0,2011296,0,0,15424,0,0,14320,0
1772264470460,0,0,2060044,0,0,863,0,0,739,0
1772264471242,0,0,2059004,0,0,124,0,0,128,0
1772264471946,0,0,2053124,0,0,120,0,0,117,0
1772264472749,0,0,2058548,0,0,82,0,0,82,0
1772264473593,0,0,2057612,0,0,35,0,0,35,0
1772264474459,0,0,2058700,0,0,0,0,0,0,0
1772264475328,0,0,2056860,0,0,0,0,0,13,0
1772264476134,0,0,2058024,0,0,14,0,0,1,0
1772264476971,0,0,2027636,0,0,11406,0,0,11430,9603
1772264477670,0,0,2055656,0,0,2680,0,0,2651,0
1772264478532,0,0,2059656,0,0,208,0,0,210,3791
1772264479210,0,0,2094800,0,0,4,0,0,2,6723
1772264480011,0,0,2089084,0,0,1269,0,0,1275,0
1772264480798,0,0,2088076,0,0,76,0,0,69,0
1772264481649,0,0,2086148,0,0,46,0,0,46,0
1772264482484,0,0,2086464,0,0,1,0,0,1,0
1772264483318,0,0,2086596,0,0,4,0,0,7,0
1772264484134,0,0,2086400,0,0,3,0,0,0,0
1772264484978,0,0,2086556,0,0,7,0,0,8,0
1772264485839,0,0,2084240,0,0,1,0,0,0,0
1772264486684,0,0,2084188,0,0,5,0,0,5,0
1772264487510,0,0,2084092,0,0,3,0,0,3,0
1772264488256,0,0,2082608,0,0,50,0,0,50,0
1772264489117,0,0,2082212,0,0,1,0,0,1,0
1772264489993,0,0,2082516,0,0,7,0,0,7,0
1772264490835,0,0,2082024,0,0,8,0,0,8,0
1772264491703,0,0,2082312,0,0,2,0,0,2,0
1772264492581,0,0,2082376,0,0,7,0,0,7,0
1772264493409,0,0,2054840,0,0,8469,0,0,8943,2120
1772264494086,0,0,2056172,0,0,2730,0,0,2256,0
1772264494972,0,0,2057688,0,0,1,0,0,1,0
1772264495828,0,0,2055460,0,0,88,0,0,83,0
1772264496683,0,0,2054496,0,0,14,0,0,14,0
1772264497519,0,0,2054208,0,0,1,0,0,1,0
1772264498362,0,0,2053500,0,0,351,0,0,352,0
1772264499179,0,0,2053336,0,0,9,0,0,10,0
1772264500012,0,0,2051456,0,0,22,0,0,20,0
1772264500822,0,0,2048836,0,0,4,0,0,4,0
1772264501680,0,0,2049996,0,0,1,0,0,1,0
1772264502545,0,0,2050228,0,0,4,0,0,4,0
1772264503308,0,0,2049456,0,0,3,0,0,3,0
1772264504146,0,0,2049064,0,0,2,0,0,2,0
1772264504973,0,0,1990520,0,0,11399,0,0,11396,0
1772264505658,0,0,2010572,0,0,85,0,0,92,0
1772264506379,0,0,2029216,0,0,7,0,0,0,0
1772264507221,0,0,2028756,0,0,9,0,0,9,0
1772264508040,0,0,2028580,0,0,784,0,0,782,0
1772264508807,0,0,2022400,0,0,1305,0,0,1203,0
1772264509633,0,0,2017108,0,0,7,0,0,7,319
1772264510441,0,0,1947340,0,0,10726,0,0,10726,0
1772264511153,0,0,2007888,0,0,169,0,0,159,8921
1772264511890,0,0,2051212,0,0,264,0,0,461,9771
1772264512612,0,0,2064036,0,0,1136,0,0,937,0
1772264513422,0,0,2073544,0,0,5,0,0,6,583
1772264514293,0,0,2107776,0,0,14,0,0,9,3850
1772264515151,0,0,2118164,0,0,42,0,0,33,2369
1772264515927,0,0,2118132,0,0,15,0,0,1,0
1772264516743,0,0,2118584,0,0,0,0,0,0,0
1772264517560,0,0,2117756,0,0,1,0,0,1,0
1772264518399,0,0,2115692,0,0,575,0,0,534,0
1772264519210,0,0,2129976,0,0,1,0,0,1,7493
1772264519992,0,0,2154512,0,0,0,0,0,1,12910
1772264520847,0,0,2179712,0,0,23,0,0,1,2000
1772264521646,0,0,2182864,0,0,0,0,0,0,0
1772264522434,0,0,2183720,0,0,6,0,0,0,0
1772264523258,0,0,2186824,0,0,0,0,0,0,0
1772264524064,0,0,2187960,0,0,0,0,0,0,0
1772264524890,0,0,2186168,0,0,62,0,0,0,0
1772264525720,0,0,2147188,0,0,958,0,0,1973,1601
1772264526420,0,0,2034184,0,0,22812,0,0,21412,0
1772264527124,0,0,2066640,0,0,532,0,0,435,0
1772264527844,0,0,2082096,0,0,153,0,0,148,0
1772264528567,0,0,2083780,0,0,104,0,0,103,0
1772264529338,0,0,2076148,0,0,117,0,0,107,0
1772264530075,0,0,2076096,0,0,23,0,0,21,0
1772264530874,0,0,2076356,0,0,146,0,0,37,0
1772264531629,0,0,1993212,0,0,6195,0,0,6052,0
1772264532262,0,0,2018580,0,0,194,0,0,202,0
1772264532922,0,0,2022120,0,0,145,0,0,127,0
1772264533763,0,0,2022288,0,0,219,0,0,220,0
1772264534629,0,0,2022820,0,0,105,0,0,97,149
1772264535402,0,0,2100584,0,0,32,0,0,18,19910
1772264536133,0,0,2143356,0,0,510,0,0,211,15514
1772264536891,0,0,2153180,0,0,6212,0,0,6102,6882
1772264537549,0,0,2098520,0,0,957,0,0,771,199
1772264538293,0,0,2162924,0,0,2461,0,0,2552,12372
1772264538973,0,0,2193972,0,0,664,0,0,532,4515
1772264539731,0,0,2188768,0,0,32,0,0,34,0
1772264540478,0,0,2184572,0,0,22,0,0,19,0
1772264541295,0,0,2185840,0,0,5,0,0,4,0
1772264542105,0,0,2180684,0,0,64,0,0,64,0
1772264542918,0,0,2182316,0,0,6,0,0,6,0
1772264543746,0,0,2184960,0,0,0,0,0,0,0
1772264544592,0,0,2185160,0,0,2,0,0,2,0
1772264545444,0,0,2182704,0,0,0,0,0,0,0
1772264546314,0,0,2202256,0,0,2,0,0,1,7296
1772264547022,0,0,2216320,0,0,58,0,0,48,0
1772264547867,0,0,2138072,0,0,12326,0,0,12309,1171
1772264548518,0,0,2174620,0,0,343,0,0,335,0
1772264549247,0,0,2171612,0,0,66,0,0,57,0
1772264549968,0,0,2170116,0,0,108,0,0,107,0
1772264550720,0,0,2166896,0,0,88,0,0,86,0
1772264551441,0,0,2162792,0,0,9,0,0,12,0
1772264552169,0,0,2176552,0,0,60,0,0,58,0
1772264552951,0,0,2095272,0,0,15490,0,0,15953,3664
1772264553722,0,0,2088664,0,0,1718,0,0,1254,0
1772264554469,0,0,2077416,0,0,227,0,0,265,0
1772264555267,0,0,2075000,0,0,73,0,0,27,0
1772264556127,0,0,2070368,0,0,102,0,0,102,0
1772264556992,0,0,2095020,0,0,10,0,0,10,11980
1772264557773,0,0,2119888,0,0,9,0,0,9,7027
1772264558578,0,0,2044128,0,0,10424,0,0,10425,630
1772264559256,0,0,2098968,0,0,492,0,0,494,577
1772264559918,0,0,2144300,0,0,7,0,0,4,18948
1772264560591,0,0,2161088,0,0,40,0,0,41,3525
1772264561434,0,0,2168200,0,0,79,0,0,78,0
1772264562253,0,0,2168960,0,0,7,0,0,7,0
1772264563065,0,0,2168212,0,0,12,0,0,23,0
1772264563771,0,0,2166488,0,0,4280,0,0,4269,0
1772264564633,0,0,2168936,0,0,15,0,0,15,0
1772264565469,0,0,2167724,0,0,1449,0,0,2226,0
1772264566228,0,0,2188604,0,0,2022,0,0,1244,1511
1772264567080,0,0,2189264,0,0,153,0,0,151,0
1772264567843,0,0,2221172,0,0,1,0,0,1,14472
1772264568553,0,0,2249028,0,0,55,0,0,55,7658
1772264569371,0,0,2248192,0,0,5,0,0,5,0
1772264570192,0,0,2249060,0,0,92,0,0,94,0
1772264571040,0,0,2246052,0,0,169,0,0,167,0
1772264571911,0,0,2247044,0,0,33,0,0,30,0
1772264572743,0,0,2246308,0,0,1,0,0,1,0
1772264573578,0,0,2242048,0,0,538,0,0,260,565
1772264574286,0,0,2282300,492,472,461,0,0,288,3187
1772264574932,0,0,2305692,0,0,165,0,0,155,0
1772264575695,0,0,2306940,0,0,17,0,0,18,0
1772264576449,0,0,2306292,0,0,17,0,0,14,0
1772264577180,0,0,2313552,0,0,16,0,0,14,0
1772264577990,0,0,2312668,0,0,10,0,0,12,0
1772264578737,0,0,2308668,0,0,77,0,0,66,0
1772264579513,0,0,2312048,0,0,52,0,0,47,0
1772264580233,0,0,2310676,0,0,4,0,0,3,0
1772264581012,0,0,2310420,0,0,2,0,0,2,0
1772264581736,0,0,2309892,0,0,4,0,0,4,0
1772264582453,0,0,2309532,0,0,30,0,0,30,0
1772264583193,0,0,2323228,0,0,1,0,0,0,8120
1772264583939,0,0,2355900,0,0,2,0,0,3,8284
1772264584742,0,0,2352940,0,0,293,0,0,289,0
1772264585507,0,0,2351864,0,0,15,0,0,11,0
1772264586248,0,0,2349480,0,0,13,0,0,16,0
1772264586981,0,0,2347120,0,0,33,0,0,29,0
1772264587749,0,0,2349320,0,0,8,0,0,8,0
1772264588526,0,0,2349900,0,0,47,0,0,46,0
1772264589286,0,0,2326340,0,0,237,0,0,130,0
1772264589953,0,0,2358260,0,0,16,0,0,7,0
1772264590630,0,0,2366336,0,0,12,0,0,12,0
1772264591293,0,0,2365568,0,0,8,0,0,8,0
1772264591968,0,0,2365104,0,0,52,0,0,52,0
1772264592617,0,0,2362984,0,0,10,0,0,5,0
1772264593306,0,0,2360716,0,0,6,0,0,6,0
1772264593986,0,0,2356284,0,0,1,0,0,1,0
1772264594666,0,0,2358772,0,0,0,0,0,0,0
1772264595352,0,0,2358744,0,0,1,0,0,1,0
1772264596026,0,0,2358448,0,0,0,0,0,0,0
1772264596678,0,0,2357224,0,0,7,0,0,259,0
1772264597331,0,0,2350932,0,0,898,0,0,632,0
1772264597972,0,0,2350284,0,0,1,0,0,0,0
1772264598637,0,0,2349632,0,0,0,0,0,0,0
1772264599309,0,0,2321208,0,0,251,0,0,373,973
1772264600003,0,0,2257240,0,0,14776,0,0,14562,423
1772264600646,0,0,2293956,0,0,148,0,0,144,1037
1772264601413,0,0,2294640,0,0,2051,0,0,2052,0
1772264602176,0,0,2294036,0,0,11,0,0,8,0
1772264603019,0,0,2286868,0,0,60,0,0,54,91
1772264603885,0,0,2286000,0,0,4,0,0,4,0
1772264604714,0,0,2257360,0,0,155,0,0,108,1092
1772264605420,0,0,2228480,0,0,231,0,0,175,0
1772264606054,0,0,2253016,0,0,169,0,0,156,0
1772264606843,0,0,2268232,0,0,5,0,0,4,0
1772264607575,0,0,2268168,0,0,4,0,0,4,0
1772264608354,0,0,2263876,0,0,9,0,0,2,0
1772264609142,0,0,2261436,0,0,1,0,0,3,0
1772264609938,0,0,2262572,0,0,51,0,0,42,0
1772264610659,0,0,2230288,0,0,273,0,0,8,0
1772264611418,0,0,2241568,0,0,795,0,0,750,0
1772264612118,0,0,2269712,0,0,51,0,0,38,0
1772264612870,0,0,2279012,0,0,12,0,0,8,0
1772264613733,0,0,2279204,0,0,0,0,0,2,0
1772264614535,0,0,2271396,0,0,30,0,0,37,0
1772264615363,0,0,2269860,0,0,30,0,0,4,0
1772264616211,0,0,2224636,0,0,3291,0,0,5807,0
1772264616887,0,0,2134396,0,0,18536,0,0,16007,0
1772264617548,0,0,2197380,0,0,198,0,0,194,0
1772264618283,0,0,2197804,0,0,52,0,0,67,0
1772264618984,0,0,2194640,0,0,279,0,0,260,0
1772264619760,0,0,2189192,0,0,52,0,0,52,0
1772264620543,0,0,2188692,0,0,30,0,0,30,0
1772264621321,0,0,2185140,0,0,3,0,0,3,0
1772264622060,0,0,2131824,0,0,260,0,0,213,0
1772264622709,0,0,2167536,0,0,250,0,0,256,0
1772264623369,0,0,2164644,0,0,22,0,0,13,0
1772264624025,0,0,2162100,0,0,205,0,0,205,0
1772264624716,0,0,2155280,0,0,2,0,0,2,0
1772264625385,0,0,2155540,0,0,0,0,0,0,827
1772264626000,0,0,2205208,0,0,5,0,0,4,16983
1772264626624,0,0,2209976,0,0,1,0,0,0,832
1772264627311,0,0,2159284,0,0,5385,0,0,5332,0
1772264627939,0,0,2207988,0,0,1824,0,0,1836,3658
1772264628620,0,0,2273916,0,0,285,0,0,260,19412
1772264629329,0,0,2285092,0,0,26,0,0,24,565
1772264630074,0,0,2292508,0,0,121,0,0,121,0
1772264630833,0,0,2292016,0,0,56,0,0,56,0
1772264631595,0,0,2292280,0,0,47,0,0,47,0
1772264632372,0,0,2292876,0,0,599,0,0,594,0
1772264633106,0,0,2291052,0,0,81,0,0,81,0
1772264633905,0,0,2289744,0,0,5,0,0,5,0
1772264634660,0,0,2290456,0,0,5,0,0,29,0
1772264635468,0,0,2289848,0,0,74,0,0,47,0
1772264636258,0,0,2289128,0,0,10,0,0,12,0
1772264637025,0,0,2287484,0,0,16,0,0,14,0
1772264637812,0,0,2245760,0,0,6530,0,0,6897,0
1772264638481,0,0,2171400,0,0,2950,0,0,2408,0
1772264639236,0,0,2218060,0,0,822,0,0,795,0
1772264639947,0,0,2218380,0,0,10,0,0,6,0
1772264640775,0,0,2217388,0,0,1,0,0,1,0
1772264641542,0,0,2227444,0,0,1,0,0,4,0
1772264642378,0,0,2240940,0,0,55,0,0,52,0
1772264643186,0,0,2083888,0,0,14128,0,0,14315,0
1772264643910,0,0,2092444,0,0,836,0,0,655,0
1772264644602,0,0,2131980,0,0,254,0,0,123,0
1772264645297,0,0,2145728,0,0,1052,0,0,979,0
1772264646027,0,0,2137396,0,0,169,0,0,139,0
1772264646759,0,0,2133620,0,0,56,0,0,54,1253
1772264647443,0,0,2190104,0,0,42,0,0,41,15013
1772264648207,0,0,2155132,0,0,608,0,0,1284,0
1772264648914,0,0,2076056,0,0,19439,0,0,18763,0
1772264649644,0,0,2086720,0,0,130,0,0,130,0
1772264650495,0,0,2085228,0,0,5,0,0,5,0
1772264651333,0,0,2085232,0,0,8,0,0,5,0
1772264652154,0,0,2104124,0,0,6,0,0,6,3087
1772264652955,0,0,2140364,0,0,1,0,0,1,6463
1772264653803,0,0,2068368,0,0,5496,0,0,5557,0
1772264654501,0,0,2060308,0,0,122,0,0,70,0
1772264655207,0,0,2119832,0,0,331,0,0,319,14186
1772264655909,0,0,2143384,0,0,15,0,0,15,3836
1772264656759,0,0,2143756,0,0,9,0,0,7,0
1772264657555,0,0,2141088,0,0,5,0,0,5,0
1772264658408,0,0,2139748,0,0,1,0,0,1,0
1772264659268,0,0,2090696,0,0,527,0,0,609,0
1772264660006,0,0,2073516,0,0,301,0,0,332,0
1772264660709,0,0,2101252,0,0,305,0,0,184,0
1772264661520,0,0,2103516,0,0,406,0,0,404,0
1772264662345,0,0,2099656,0,0,16,0,0,26,0
1772264663186,0,0,2093984,0,0,28,0,0,16,0
1772264663957,0,0,2099040,0,0,0,0,0,0,0
1772264664807,0,0,2009572,0,0,9711,0,0,9716,0
1772264665485,0,0,2066028,0,0,226,0,0,262,0
1772264666143,0,0,2061872,0,0,370,0,0,326,0
1772264666914,0,0,2061404,0,0,10,0,0,9,0
1772264667655,0,0,2050404,0,0,462,0,0,462,0
1772264668449,0,0,2062284,0,0,153,0,0,153,5723
1772264669158,0,0,2089604,0,0,13,0,0,14,5059
1772264669979,0,0,2005168,0,0,8556,0,0,8649,0
1772264670644,0,0,2004884,0,0,2489,0,0,2415,0
1772264671381,0,0,2022268,0,0,2996,0,0,3068,0
1772264672084,0,0,2044184,0,0,430,0,0,336,0
1772264672936,0,0,2074540,0,0,1,0,0,1,0
1772264673734,0,0,2089220,0,0,10,0,0,10,6625
1772264674418,0,0,2146168,0,0,2,0,0,10,16869
1772264675142,0,0,2124432,0,0,2171,0,0,2957,0
1772264675815,0,0,2024640,0,0,17303,0,0,16547,0
1772264676535,0,0,2059128,0,0,246,0,0,164,0
1772264677319,0,0,2055128,0,0,107,0,0,105,0
1772264678082,0,0,2052120,0,0,22,0,0,26,0
1772264678902,0,0,2052084,0,0,24,0,0,20,1329
1772264679698,0,0,2104756,0,0,4,0,0,4,13355
1772264680509,0,0,2108676,0,0,4,0,0,4,0
1772264681399,0,0,2107872,0,0,5,0,0,5,0
1772264682292,0,0,2106444,0,0,20,0,0,20,0
1772264683200,0,0,2106600,0,0,3,0,0,3,0
1772264684082,0,0,2105244,0,0,15,0,0,52,0
1772264684939,0,0,2129412,0,0,40,0,0,4,7089
1772264685815,0,0,2130096,0,0,3,0,0,2,0
1772264686726,0,0,2129636,0,0,3,0,0,3,0
1772264687631,0,0,2129680,0,0,0,0,0,0,0
1772264688544,0,0,2128092,0,0,0,0,0,0,0
1772264689459,0,0,2128736,0,0,0,0,0,0,0
1772264690360,0,0,2101184,0,0,1,0,0,395,0
1772264691134,0,0,2024884,0,0,14892,0,0,14496,0
1772264691801,0,0,2077896,0,0,373,0,0,373,0
1772264692517,0,0,2072668,0,0,2142,0,0,2142,0
1772264693304,0,0,2071188,0,0,2,0,0,2,0
1772264694088,0,0,2073448,0,0,39,0,0,39,0
1772264694887,0,0,2071112,0,0,13,0,0,13,0
1772264695627,0,0,2067796,0,0,64,0,0,78,0
1772264696327,0,0,2013652,0,0,94,0,0,69,0
1772264696987,0,0,2051368,0,0,144,0,0,145,0
1772264697650,0,0,2051172,0,0,9,0,0,7,0
1772264698276,0,0,2051908,0,0,15,0,0,15,0
1772264698929,0,0,2050232,0,0,1,0,0,1,0
1772264699578,0,0,2047156,0,0,0,0,0,1,0
1772264700222,0,0,2099072,0,0,40,0,0,37,12438
1772264700873,0,0,2128508,0,0,33,0,0,33,9195
1772264701533,0,0,2051580,0,0,16897,0,0,18222,0
1772264702241,0,0,1997776,0,0,6053,0,0,4726,0
1772264702915,0,0,2037684,0,0,108,0,0,101,0
1772264703688,0,0,2036348,0,0,52,0,0,49,0
1772264704423,0,0,2032880,0,0,15,0,0,27,0
1772264705140,0,0,2029044,0,0,47,0,0,36,0
1772264705894,0,0,2028000,0,0,43,0,0,41,0
1772264706617,0,0,1986112,0,0,192,0,0,195,0
1772264707237,0,0,1973192,0,0,110,0,0,107,0
1772264707889,0,0,2006328,0,0,361,0,0,329,0
1772264708569,0,0,2006788,0,0,179,0,0,187,0
1772264709230,0,0,2002932,0,0,13,0,0,5,0
1772264709877,0,0,2032888,0,0,2,0,0,2,13273
1772264710503,0,0,2058224,0,0,0,0,0,0,4947
1772264711173,0,0,2056120,0,0,0,0,0,0,0
1772264711844,0,0,2020984,0,0,0,0,0,749,0
1772264712479,0,0,1946736,0,0,17236,0,0,16484,0
1772264713127,0,0,1977176,0,0,665,0,0,655,1043
1772264713783,0,0,1994364,0,0,2661,0,0,2735,18576
1772264714451,0,0,1995212,0,0,292,0,0,199,5926
1772264715315,0,0,1983872,0,0,87,0,0,87,0
1772264716185,0,0,1984496,0,0,6,0,0,13,0
1772264717011,0,0,1978780,0,0,15,0,0,7,0
1772264717702,0,0,1903800,0,0,14314,0,0,14308,0
1772264718373,0,0,1930128,0,0,153,0,0,171,0
1772264719048,0,0,1945440,0,0,46,0,0,29,0
1772264719884,0,0,1941092,0,0,14,0,0,9,0
1772264720743,0,0,1938292,0,0,61,0,0,68,0
1772264721615,0,0,1935260,0,0,7,0,0,0,0
1772264722419,0,0,1893260,0,0,150,0,0,563,0
1772264723103,0,0,1844172,0,0,20665,0,0,20257,0
1772264723725,0,0,1886708,0,0,288,0,0,287,5077
1772264724417,0,0,1961152,0,0,54,0,0,50,20643
1772264725096,0,0,1987724,0,0,92,0,0,95,5648
1772264725819,0,0,1997804,0,0,73,0,0,76,0
1772264726536,0,0,1997980,0,0,18,0,0,12,0
1772264727333,0,0,1998304,0,0,90,0,0,91,0
1772264728084,0,0,1964172,0,0,217,0,0,220,0
1772264728748,0,0,1963228,0,0,97,0,0,173,0
1772264729409,0,0,1999188,0,0,182,0,0,102,0
1772264730112,0,0,1997432,0,0,195,0,0,195,0
1772264730783,0,0,1996052,0,0,10,0,0,10,0
1772264731418,0,0,2008184,0,0,70,0,0,70,0
1772264732051,0,0,2048796,0,0,0,0,0,0,15124
1772264732702,0,0,2050696,0,0,1,0,0,1,0
1772264733384,0,0,1968968,0,0,13017,0,0,13351,0
1772264734108,0,0,1966452,0,0,1660,0,0,1325,0
1772264734817,0,0,2045768,0,0,176,0,0,176,14863
1772264735494,0,0,2075228,0,0,9,0,0,8,8178
1772264736316,0,0,2087956,0,0,42,0,0,43,0
1772264737107,0,0,2087000,0,0,6,0,0,11,0
1772264737936,0,0,2087348,0,0,8,0,0,2,0
1772264738793,0,0,2086972,0,0,59,0,0,59,0
1772264739655,0,0,2087308,0,0,9,0,0,9,0
1772264740541,0,0,2084896,0,0,10,0,0,10,0
1772264741421,0,0,2084164,0,0,68,0,0,68,0
1772264742264,0,0,2083812,0,0,0,0,0,0,0
1772264743070,0,0,2085388,0,0,0,0,0,4,0
1772264743942,0,0,2082512,0,0,43,0,0,39,0
1772264744793,0,0,2082716,0,0,10,0,0,10,0
1772264745648,0,0,2081100,0,0,1,0,0,1,0
1772264746488,0,0,2080736,0,0,2,0,0,2,0
1772264747361,0,0,2080656,0,0,5,0,0,5,0
1772264748152,0,0,2082360,0,0,51,0,0,56,0
1772264748955,0,0,1994988,0,0,7806,0,0,7912,0
1772264749605,0,0,2011256,0,0,467,0,0,471,0
1772264750244,0,0,2018292,0,0,16,0,0,4,0
1772264750914,0,0,2030520,0,0,322,0,0,313,0
1772264751583,0,0,2031232,0,0,118,0,0,1465,0
1772264752245,0,0,2006944,0,0,8753,0,0,7405,993
1772264752914,0,0,2005824,0,0,18,0,0,17,0
1772264753612,0,0,2005692,0,0,11,0,0,11,0
1772264754369,0,0,1913904,0,0,22023,0,0,22035,0
1772264755053,0,0,1941736,0,0,313,0,0,306,0
