ts,phase,some_delta,full_delta,mem_available,pgscan_direct,pgsteal_direct,pgmajfault,workingset_refault,allocstall,pswpin,pswpout
1772283876937,douyin_browse,181,0,1570796,0,0,41,36,0,35,0
1772283877793,douyin_browse,192,0,1793760,0,0,233,120,0,148,0
1772283878638,douyin_browse,1086,250,1747736,0,0,517,588,0,494,0
1772283879519,douyin_browse,10,0,1830320,0,0,5,6,0,6,0
1772283880382,douyin_browse,23,0,1824456,0,0,5,3,0,5,0
1772283881270,douyin_browse,55,0,1628384,0,0,151,1736,0,109,0
1772283882307,douyin_browse,340,9,1360804,0,0,278,168,0,117,0
1772283883059,douyin_browse,33,5,1333048,0,0,22,13,0,42,0
1772283883813,douyin_browse,778,4,1417208,0,0,587,533,0,546,0
1772283884610,douyin_browse,75,0,1297104,0,0,48,92,0,36,0
1772283885499,douyin_browse,88,19,1375160,0,0,79,36,0,36,0
1772283886254,douyin_browse,117,16,1536064,0,0,202,112,0,107,0
1772283887103,douyin_browse,37,0,1535732,0,0,16,7,0,10,0
1772283887949,douyin_browse,23,0,1602364,0,0,17,19,0,15,0
1772283888817,douyin_browse,2144,24,1603012,0,0,769,1176,0,782,0
1772283889673,douyin_browse,2388,2,1606848,0,0,700,637,0,675,0
1772283890559,douyin_browse,40,0,1506160,0,0,18,75,0,19,0
1772283891381,douyin_browse,266,0,1506408,0,0,3,3,0,3,0
1772283892225,douyin_browse,94,19,1682848,0,0,94,140,0,63,0
1772283892987,douyin_browse,3,0,1676920,0,0,165,158,0,506,0
1772283893745,douyin_browse,6242,65,1646060,0,0,3597,3708,0,3064,0
1772283894645,douyin_browse,71,5,1632668,0,0,42,104,0,37,0
1772283895503,douyin_browse,357,9,1598788,0,0,113,112,0,112,0
1772283896341,douyin_browse,84,0,1620208,0,0,16,13,0,13,0
1772283897196,douyin_browse,45,0,1647748,0,0,168,170,0,171,0
1772283897996,douyin_browse,93,0,1660696,0,0,16,14,0,126,0
1772283898886,douyin_browse,1440,20,1639804,0,0,893,3726,0,748,0
1772283899810,douyin_browse,25,0,1627584,0,0,18,17,0,18,0
1772283900666,douyin_browse,23,2,1648612,0,0,4,4,0,3,0
1772283901525,douyin_browse,38,0,1653196,0,0,5,3,0,3,0
1772283902389,douyin_browse,265,2,1515264,0,0,47,43,0,56,0
1772283903273,douyin_browse,270,1,1520476,0,0,148,104,0,124,0
1772283904080,douyin_browse,170,0,1599828,0,0,55,88,0,54,0
1772283904954,douyin_browse,618,0,1599484,0,0,210,190,0,196,0
1772283905861,douyin_browse,1304,10,1581140,0,0,286,289,0,274,0
1772283906676,douyin_browse,29,0,1591828,0,0,17,16,0,24,0
1772283907525,douyin_browse,134,0,1681352,0,0,78,64,0,57,0
1772283908381,douyin_browse,2076,16,1693700,0,0,936,857,0,945,0
1772283909273,douyin_browse,7,0,1690980,0,0,11,168,0,0,0
1772283910165,douyin_browse,165,0,1687000,0,0,196,176,0,369,0
1772283911044,douyin_browse,892,13,1665092,0,0,423,514,0,262,39
1772283911843,douyin_browse,6435,1179,1614324,0,0,774,1265,0,749,2656
1772283912691,douyin_browse,13587,7561,1601968,0,0,478,513,0,462,0
1772283913453,douyin_browse,2332,4,1595356,0,0,665,765,0,660,0
1772283914334,douyin_browse,41,0,1573512,0,0,8,69,0,8,0
1772283915254,douyin_browse,0,0,1592384,0,0,0,28,0,10,0
1772283916137,douyin_browse,364,10,1584272,0,0,18,1,0,1,6
1772283916999,switch_qqmusic,42868,8795,1530548,0,0,14345,16425,0,15072,8922
1772283917731,switch_qqmusic,18532,6229,1520324,0,0,1100,1449,0,287,3594
1772283918490,switch_qqmusic,6985,3605,1526200,0,0,247,448,0,150,423
1772283919355,switch_qqmusic,4452,2703,1542084,0,0,24,52,0,25,0
1772283920237,switch_qqmusic,917,44,1519244,0,0,151,189,0,140,0
1772283921212,switch_qqmusic,1829,489,1551712,0,0,788,2143,0,795,0
1772283922074,switch_qqmusic,1873,234,1548900,0,0,389,1001,0,328,0
1772283922821,switch_qqmusic,4667,997,1529312,0,0,430,771,0,406,66
1772283923649,douyin_browse,8092,4298,1493508,0,0,1448,3062,4,1836,1427
1772283924478,douyin_browse,21976,2044,1521364,351,231,1083,2776,0,601,0
1772283925207,douyin_browse,912,312,1565752,0,0,182,298,0,129,0
1772283926007,douyin_browse,15,0,1543732,0,0,5,19,0,4,0
1772283926767,douyin_browse,112,0,1550188,0,0,50,229,0,66,0
1772283927646,douyin_browse,1990,1066,1621488,0,0,161,1327,0,116,0
1772283928402,douyin_browse,54,0,1622436,0,0,21,22,0,19,0
1772283929226,douyin_browse,566,423,1598564,0,0,13,306,0,5,27
1772283930091,douyin_browse,238,111,1584960,0,0,0,0,0,0,0
1772283930954,douyin_browse,175,115,1587112,0,0,2,41,0,2,0
1772283931852,douyin_browse,96,20,1593456,0,0,128,134,0,125,631
1772283932672,douyin_browse,14746,7910,1426612,0,0,1826,6480,0,1720,8734
1772283933495,douyin_browse,13794,7638,1412308,0,0,323,251,0,101,15534
1772283934318,douyin_browse,54,0,1419756,0,0,98,69,0,59,1818
1772283935177,douyin_browse,96,0,1621996,0,0,34,27,0,27,0
1772283936080,douyin_browse,10,0,1601700,0,0,3,6,0,28,0
1772283936902,douyin_browse,74,0,1603840,0,0,48,36,0,11,0
1772283937713,douyin_browse,1430,59,1597396,0,0,1367,1606,0,1346,0
1772283938448,douyin_browse,24,0,1596408,0,0,25,16,0,16,0
1772283939283,douyin_browse,69,0,1767124,0,0,79,45,0,49,0
1772283940061,douyin_browse,36,0,1731528,0,0,106,132,0,249,0
1772283940887,douyin_browse,595,0,1709440,0,0,167,125,0,4,0
1772283941746,douyin_browse,9,0,1711456,0,0,7,3,0,3,0
1772283942559,douyin_browse,59,0,1698264,0,0,23,23,0,35,0
1772283943461,douyin_browse,104,0,1659756,0,0,133,100,0,88,0
1772283944231,douyin_browse,86,0,1665508,0,0,17,15,0,18,0
1772283945097,douyin_browse,103,6,1651168,0,0,51,50,0,47,0
1772283945986,douyin_browse,0,0,1655124,0,0,7,8,0,9,0
1772283946836,douyin_browse,58,0,1657316,0,0,4,5,0,3,0
1772283947707,douyin_browse,1712,13,1639352,0,0,826,832,0,813,0
1772283948548,douyin_browse,88,8,1618360,0,0,27,28,0,29,0
1772283949418,douyin_browse,62,0,1647712,0,0,62,32,0,47,0
1772283950234,douyin_browse,23,0,1614444,0,0,7,20,0,3,0
1772283951067,douyin_browse,6,0,1620568,0,0,1,2,0,1,0
1772283951929,douyin_browse,7,0,1612288,0,0,11,4,0,91,0
1772283952829,douyin_browse,2689,49,1612088,0,0,940,1003,0,826,0
1772283953716,douyin_browse,265,0,1610124,0,0,71,67,0,66,0
1772283954519,douyin_browse,34,0,1573836,0,0,24,8,0,15,0
1772283955411,douyin_browse,273,0,1350644,0,0,160,105,0,107,0
1772283956239,douyin_browse,93,0,1403564,0,0,40,31,0,23,0
1772283957110,douyin_browse,12,0,1395116,0,0,1225,1287,0,1297,0
1772283957927,douyin_browse,879,9,1384040,0,0,95,74,0,5,0
1772283958697,douyin_browse,34,0,1504144,0,0,31,22,0,21,0
1772283959455,douyin_browse,64,0,1504396,0,0,23,18,0,21,0
1772283960289,douyin_browse,18,0,1478404,0,0,6,7,0,4,0
1772283961156,douyin_browse,7,0,1499556,0,0,2,1,0,2,0
1772283962005,douyin_browse,22,0,1498188,0,0,20,5,0,59,0
1772283962874,douyin_browse,102,0,1492456,0,0,48,62,0,29,0
1772283963749,douyin_browse,379,0,1611924,0,0,228,197,0,175,0
1772283964538,douyin_browse,22,0,1605764,0,0,2,0,0,1,0
1772283965411,douyin_browse,25,0,1607608,0,0,9,10,0,10,0
1772283966251,douyin_browse,28,0,1594000,0,0,12,11,0,11,0
1772283967131,douyin_browse,59,0,1604644,0,0,836,938,0,821,0
1772283967967,douyin_browse,886,0,1563748,0,0,33,37,0,20,0
1772283968783,douyin_browse,33,0,1544640,0,0,10,10,0,11,0
1772283969628,douyin_browse,4,0,1542816,0,0,3,3,0,1,0
1772283970410,douyin_browse,8,0,1538500,0,0,18,18,0,18,0
1772283971238,douyin_browse,0,0,1528976,0,0,3,0,0,5,0
1772283972091,douyin_browse,171,0,1293132,0,0,1035,1159,0,1102,0
1772283972914,douyin_browse,36476,25058,1105416,0,0,193,343,0,48,8847
1772283973829,douyin_browse,15462,6653,1216956,0,0,33,100,0,17,0
1772283974652,douyin_browse,3,0,1240352,0,0,6,26,0,5,0
1772283975515,douyin_browse,152,0,1231752,0,0,4,38,0,2,0
1772283976337,douyin_browse,24,0,1208424,0,0,13,63,0,9,0
1772283977216,douyin_browse,422,3,1345884,0,0,875,1124,0,826,0
1772283978034,douyin_browse,174,0,1336984,0,0,37,63,0,38,0
1772283978916,douyin_browse,35,0,1344740,0,0,14,33,0,14,0
1772283979744,douyin_browse,6,0,1343632,0,0,2,2,0,2,0
1772283980648,douyin_browse,3,0,1320316,0,0,0,0,0,1,0
1772283981549,douyin_browse,2,0,1360384,0,0,3,7,0,0,0
1772283982315,douyin_browse,738,7,1575632,0,0,618,742,0,606,0
1772283983115,douyin_browse,21,0,1570724,0,0,24,176,0,12,0
1772283983960,douyin_browse,13,0,1572196,0,0,3,39,0,3,0
1772283984860,douyin_browse,0,0,1583288,0,0,0,0,0,3,0
1772283985754,douyin_browse,9,0,1583668,0,0,3,3,0,7,0
1772283986687,douyin_browse,43,0,1580828,0,0,13,13,0,6,0
1772283987560,switch_bili,1177,0,1514360,0,0,577,458,0,457,4
1772283988331,switch_bili,56324,31716,1430752,2132,1407,901,4503,34,556,14168
1772283989167,switch_bili,77217,28867,1277252,7243,5739,1094,8555,122,813,16733
1772283990085,switch_bili,75862,28755,1190656,4542,5964,1360,7175,129,1954,8314
1772283990963,switch_bili,80666,22017,1557652,5127,291,2481,29550,0,5424,9958
1772283991821,switch_bili,3777,16,1665588,0,0,4784,9969,0,274,0
1772283992643,switch_bili,1272,694,1639128,0,0,181,3584,0,125,307
1772283993444,switch_bili,2500,1940,1650676,0,0,374,1065,0,270,0
1772283994288,douyin_browse,159,0,1654144,0,0,517,125,0,348,0
1772283995213,douyin_browse,1842,4,1643208,0,0,814,796,0,559,0
1772283995958,douyin_browse,48,0,1647820,0,0,79,48,0,50,0
1772283996729,douyin_browse,33,0,1650796,0,0,8,7,0,12,0
1772283997487,douyin_browse,139,0,1630260,0,0,88,70,0,68,0
1772283998321,douyin_browse,87,0,1671632,0,0,55,178,0,17,0
1772283999116,douyin_browse,1037,3,1661536,0,0,1938,2170,0,2222,0
1772283999919,douyin_browse,4106,23,1615400,0,0,2133,2237,0,1711,0
1772284000730,douyin_browse,7543,45,1576804,0,0,6038,6881,0,7916,0
1772284001572,douyin_browse,17686,1270,1582040,0,0,2944,2289,0,1004,0
1772284002390,douyin_browse,328,304,1581024,0,0,5,1,0,1,0
1772284003201,douyin_browse,2464,424,1546600,0,0,1092,1189,0,1079,0
1772284004087,douyin_browse,1078,244,1624676,0,0,70,100,0,40,5658
1772284004835,douyin_browse,8,0,1656404,0,0,3,97,0,2,15701
1772284005642,douyin_browse,0,0,1655776,0,0,0,0,0,1,0
1772284006445,douyin_browse,6,0,1658100,0,0,5,3,0,20,0
1772284007263,douyin_browse,15,0,1633396,0,0,20,20,0,2,0
1772284008113,douyin_browse,1532,544,1679260,0,0,1055,1075,0,1036,0
1772284008882,douyin_browse,19,12,1652852,0,0,2,140,0,0,0
1772284009759,douyin_browse,33,0,1643560,0,0,14,12,0,11,0
1772284010660,douyin_browse,2,0,1617452,0,0,2,1,0,3,0
1772284011585,douyin_browse,4,0,1640744,0,0,2,2,0,0,0
1772284012435,douyin_browse,57,3,1625180,0,0,30,28,0,28,0
1772284013308,douyin_browse,229,207,1621504,0,0,27,79,0,12,0
1772284014128,douyin_browse,300,245,1647900,0,0,50,42,0,36,0
1772284014943,douyin_browse,81,40,1724468,0,0,30,30,0,36,0
1772284015810,douyin_browse,63,0,1718156,0,0,16,16,0,9,0
1772284016645,douyin_browse,778,50,1672896,0,0,541,461,0,543,0
1772284017369,douyin_browse,79082,27759,1663592,2893,1246,920,3357,24,594,11917
1772284018227,douyin_browse,30440,10696,1522292,5003,3710,103,387,82,79,1383
1772284019068,douyin_browse,1503,1153,1522456,0,0,26,545,0,20,0
1772284019942,douyin_browse,1416,453,1462760,0,0,74,1150,0,19,4275
1772284020795,douyin_browse,19090,10429,1470916,0,0,3060,3816,0,3685,0
1772284021700,douyin_browse,6695,3743,1481012,0,0,1029,953,0,393,0
1772284022493,douyin_browse,4887,1924,1629332,0,0,131,1362,0,51,0
1772284023290,douyin_browse,5606,4213,1596284,0,0,1163,1259,0,1336,0
1772284024214,douyin_browse,1491,49,1710828,0,0,531,365,0,22,0
1772284025117,douyin_browse,25,0,1690072,0,0,51,8,0,10,0
1772284025898,douyin_browse,71,0,1687404,0,0,28,22,0,20,0
1772284026690,douyin_browse,11,0,1670148,0,0,30,14,0,14,0
1772284027585,douyin_browse,138,0,1685028,0,0,37,35,0,38,0
1772284028489,douyin_browse,1206,7,1909492,0,0,1676,1656,0,1610,0
1772284029281,douyin_browse,27,0,1908060,0,0,25,22,0,16,0
1772284030161,douyin_browse,1348,946,1905208,0,0,6,1,0,0,0
1772284031025,douyin_browse,0,0,1898696,0,0,1,1,0,1,0
1772284031856,douyin_browse,75,0,1899504,0,0,21,18,0,27,0
1772284032733,douyin_browse,40,0,1888876,0,0,22,22,0,12,0
1772284033613,douyin_browse,2215,10,1891292,0,0,2337,2248,0,2289,0
1772284034435,douyin_browse,49,0,1871472,0,0,108,78,0,45,0
1772284035261,douyin_browse,29,0,1873832,0,0,28,26,0,9,0
1772284036093,douyin_browse,7,0,1870496,0,0,8,7,0,5,0
1772284036945,douyin_browse,3,0,1869936,0,0,2,0,0,0,0
1772284037806,douyin_browse,0,0,1865800,0,0,439,436,0,1673,0
1772284038705,douyin_browse,3895,21,1861244,0,0,3862,3940,0,2587,0
1772284039517,douyin_browse,3,0,1861784,0,0,4,20,0,2,0
1772284040357,douyin_browse,38,0,1853764,0,0,46,33,0,34,0
1772284041129,douyin_browse,2815,296,1881764,0,0,955,1121,0,912,0
1772284042004,douyin_browse,177,0,1880556,0,0,45,49,0,49,0
1772284042886,douyin_browse,0,0,1880200,0,0,0,0,0,964,0
1772284043779,douyin_browse,688,0,1861296,0,0,971,1012,0,1,0
1772284044653,douyin_browse,33,0,1865544,0,0,69,26,0,26,0
1772284045414,douyin_browse,15,0,1842208,0,0,14,8,0,6,0
1772284046320,douyin_browse,0,0,1841852,0,0,0,0,0,0,0
1772284047162,douyin_browse,0,0,1836636,0,0,9,0,0,0,0
1772284048032,douyin_browse,0,0,1919908,0,0,4614,4606,0,4605,0
1772284048907,douyin_browse,3936,33,1899176,0,0,2,7,0,32,0
1772284049778,douyin_browse,206,0,1894748,0,0,101,80,0,55,0
1772284050587,douyin_browse,15,0,1872248,0,0,26,11,0,11,0
1772284051430,douyin_browse,0,0,1855048,0,0,2,0,0,1,0
1772284052303,douyin_browse,10,0,1854040,0,0,2,2,0,1,0
1772284053188,douyin_browse,0,0,1851148,0,0,1,0,0,0,0
1772284054040,douyin_browse,0,0,1849956,0,0,0,0,0,0,0
1772284054910,douyin_browse,311,110,1645764,0,0,221,181,0,279,0
1772284055742,douyin_browse,15043,1461,1457112,0,0,4520,4485,0,4524,419
1772284056507,douyin_browse,56509,19663,1411060,0,0,3009,3650,0,4028,14430
1772284057222,douyin_browse,27561,15739,1404496,0,0,1842,1961,0,477,3912
1772284057921,douyin_browse,27944,21138,1622384,0,0,180,263,0,191,4858
1772284058659,douyin_browse,5860,266,1560552,0,0,2762,6186,0,3287,0
1772284059353,douyin_browse,5503,145,1519076,0,0,3949,5136,0,3068,0
1772284060092,douyin_browse,644,197,1470488,0,0,90,161,0,41,1305
1772284060946,switch_cloudmusic,55019,21779,1484324,1618,464,4876,29447,154,10783,15018
1772284061817,switch_cloudmusic,169995,47899,1458516,21749,17683,28835,42170,240,22715,21201
1772284062629,switch_cloudmusic,22452,4505,1595892,365,318,1554,14870,0,862,2805
1772284063381,switch_cloudmusic,176,1,1640092,0,0,180,309,0,73,12043
1772284064235,switch_cloudmusic,2410,476,1633984,0,0,533,1528,0,948,0
1772284065014,switch_cloudmusic,2918,418,1624468,0,0,564,3609,0,101,2477
1772284065793,switch_cloudmusic,11025,7297,1588388,0,0,1044,3241,0,984,1824
1772284066508,switch_cloudmusic,8825,2350,1542948,0,0,1677,2855,0,1584,846
1772284067376,switch_cloudmusic,14861,5821,1528228,0,0,482,908,7,434,0
1772284068152,douyin_browse,130296,24270,1385516,29169,14175,3260,36859,255,3017,16983
1772284069147,douyin_browse,71620,17311,1544372,0,0,1570,7299,0,1230,2960
1772284069947,douyin_browse,6012,3338,1594840,0,0,238,3985,0,208,406
1772284070706,douyin_browse,17327,4202,1591004,0,0,3715,8359,0,3828,49
1772284071525,douyin_browse,32899,9385,1712184,0,0,708,12801,0,429,6145
1772284072304,douyin_browse,21350,9316,1713648,0,0,100,1046,0,75,0
1772284073139,douyin_browse,25636,13092,1677580,0,0,676,5406,4,953,10359
1772284074131,douyin_browse,45960,15516,1650832,505,251,1464,7947,0,1263,347
1772284075024,douyin_browse,24623,8668,1623676,0,0,1148,2746,0,834,1441
1772284075807,douyin_browse,23977,16617,1618428,0,0,111,1091,0,113,95
1772284076505,douyin_browse,10367,5466,1586664,0,0,804,1926,0,778,559
1772284077277,douyin_browse,26633,15831,1551132,0,0,180,1913,0,486,8664
1772284078078,douyin_browse,17446,9287,1647256,0,0,802,5721,0,332,0
1772284078903,douyin_browse,1002,475,1644588,0,0,29,53,0,13,0
1772284079765,douyin_browse,1151,920,1640072,0,0,21,722,0,59,0
1772284080630,douyin_browse,2182,1031,1635932,0,0,104,557,0,55,0
1772284081505,douyin_browse,2444,1232,1631404,0,0,100,3026,0,57,0
1772284082340,douyin_browse,871,74,1621680,0,0,104,1211,0,300,615
1772284083171,douyin_browse,7282,2628,1664332,0,0,717,5329,0,200,0
1772284083938,douyin_browse,670,260,1644572,0,0,145,187,0,52,0
1772284084771,douyin_browse,106,0,1636964,0,0,58,52,0,51,0
1772284085631,douyin_browse,30,0,1636432,0,0,13,9,0,10,0
1772284086506,douyin_browse,30,0,1641124,0,0,15,10,0,8,0
1772284087373,douyin_browse,245,10,1642356,0,0,29,14,0,28,0
1772284088250,douyin_browse,151,0,1560900,0,0,115,94,0,118,0
1772284089045,douyin_browse,349,32,1478868,0,0,247,182,0,147,0
1772284089843,douyin_browse,1691,420,1422020,0,0,1471,1417,0,1422,0
1772284090730,douyin_browse,383,0,1526560,0,0,96,109,0,95,0
1772284091565,douyin_browse,85,0,1520100,0,0,71,67,0,77,0
1772284092454,douyin_browse,71,0,1522956,0,0,21,19,0,9,0
1772284093356,douyin_browse,149,0,1517596,0,0,192,145,0,167,0
1772284094190,douyin_browse,542,2,1522108,0,0,57,56,0,44,0
1772284094975,douyin_browse,477,78,1686292,0,0,359,289,0,294,0
1772284095791,douyin_browse,64,0,1632036,0,0,46,44,0,23,0
1772284096674,douyin_browse,9,0,1648100,0,0,7,3,0,2,0
1772284097522,douyin_browse,14,0,1648704,0,0,6,6,0,18,0
1772284098337,douyin_browse,182,0,1641756,0,0,83,48,0,42,0
1772284099145,douyin_browse,12,0,1630572,0,0,47,30,0,45,0
1772284099973,douyin_browse,1266,51,1630912,0,0,933,1044,0,796,0
1772284100794,douyin_browse,60,2,1510348,0,0,88,85,0,42,0
1772284101679,douyin_browse,6,0,1505744,0,0,2,2,0,6,0
1772284102585,douyin_browse,34,0,1512940,0,0,15,15,0,11,0
1772284103473,douyin_browse,29,0,1491268,0,0,9,3,0,14,0
1772284104374,douyin_browse,69,0,1486728,0,0,18,20,0,8,0
1772284105221,douyin_browse,265,74,1541920,0,0,252,146,0,179,0
1772284106023,douyin_browse,126,18,1484324,0,0,74,104,0,55,0
1772284106896,douyin_browse,1762,892,1487648,0,0,9,23,0,7,0
1772284107768,douyin_browse,9,0,1485232,0,0,6,6,0,6,0
1772284108605,douyin_browse,7,0,1485884,0,0,1,0,0,1,0
1772284109483,douyin_browse,16,0,1482684,0,0,5,5,0,4,0
1772284110289,douyin_browse,42,0,1443564,0,0,218,189,0,522,0
1772284111089,douyin_browse,24896,2991,1379472,0,0,4325,4370,0,4029,4264
1772284111986,douyin_browse,28583,11069,1286140,0,0,252,391,0,155,3522
1772284112787,douyin_browse,6367,2492,1398524,0,0,134,171,0,113,0
1772284113579,douyin_browse,886,280,1394280,0,0,27,115,0,24,0
1772284114414,douyin_browse,863,249,1514236,0,0,106,211,0,88,0
1772284115212,douyin_browse,561,394,1495036,0,0,24,39,0,20,0
1772284116058,douyin_browse,1614,270,1489960,0,0,86,94,0,86,0
1772284116926,douyin_browse,5,0,1478308,0,0,21,28,0,75,0
1772284117800,douyin_browse,152,0,1484108,0,0,70,33,0,0,0
1772284118637,douyin_browse,282,137,1490508,0,0,30,54,0,31,0
1772284119505,douyin_browse,3082,637,1608548,0,0,235,505,0,193,0
1772284120311,douyin_browse,278,241,1600556,0,0,41,41,0,37,0
1772284121187,douyin_browse,3,0,1600036,0,0,0,1,0,0,0
1772284122026,douyin_browse,9,0,1599664,0,0,2,2,0,2,0
1772284122915,douyin_browse,328,218,1601872,0,0,5,23,0,3,0
1772284123798,douyin_browse,377,45,1596612,0,0,17,286,0,261,0
1772284124631,douyin_browse,1390,328,1605284,0,0,334,146,0,50,0
1772284125460,douyin_browse,95,0,1569804,0,0,59,64,0,53,0
1772284126346,douyin_browse,0,0,1565388,0,0,0,1,0,0,0
1772284127279,douyin_browse,43,2,1562676,0,0,23,20,0,85,0
1772284128096,douyin_browse,1797,124,1559580,0,0,182,213,0,118,0
1772284128942,douyin_browse,503,16,1552980,0,0,32,38,0,27,0
1772284129788,douyin_browse,831,257,1579916,0,0,201,225,0,198,0
1772284130581,douyin_browse,323,11,1545752,0,0,28,27,0,23,0
1772284131434,douyin_browse,3,0,1541124,0,0,3,227,0,21,0
1772284132318,douyin_browse,13,0,1538060,0,0,22,22,0,1,0
1772284133231,douyin_browse,802,11,1535888,0,0,57,37,0,55,0
1772284134105,douyin_browse,131,22,1597088,0,0,19,51,0,19,0
1772284134932,douyin_browse,340,120,1598464,0,0,8,90,0,4,0
1772284135727,switch_BaiduMap,18412,2870,1448992,4731,1782,4846,28487,34,4844,6456
1772284136547,switch_BaiduMap,122459,36969,1505236,6525,4180,1391,13755,79,1168,24256
1772284137442,switch_BaiduMap,162550,29164,1403400,6838,4585,4227,17550,75,3706,19428
1772284138312,switch_BaiduMap,103266,44800,1316464,2579,5550,502,4602,414,428,28524
1772284139207,switch_BaiduMap,200956,47170,1385284,37606,21021,1502,17799,129,1039,26557
1772284140049,switch_BaiduMap,182510,46839,1446784,32808,23034,9056,31050,450,8726,26362
1772284140991,switch_BaiduMap,154823,62433,1524016,1041,562,5825,10469,6,5268,13212
1772284141669,switch_BaiduMap,20306,174,1453740,0,0,2550,8551,0,2157,0
1772284142335,douyin_browse,16807,48,1384528,0,0,998,1098,0,600,0
1772284143035,douyin_browse,67487,33259,1389860,0,0,2424,8312,0,1191,9465
1772284143766,douyin_browse,33502,28119,1405448,0,0,770,1552,0,135,8204
1772284144502,douyin_browse,1960,531,1524836,0,0,262,367,0,164,0
1772284145177,douyin_browse,7784,3250,1423864,0,0,135,185,0,62,5175
1772284145875,douyin_browse,64946,39956,1409396,2861,1600,669,5672,167,744,14424
1772284146656,douyin_browse,172558,43903,1451320,26255,17638,1533,22049,184,719,25740
1772284147337,douyin_browse,41736,30414,1642176,0,0,489,6923,0,541,6566
1772284148385,douyin_browse,17047,2843,1748852,0,0,1544,18275,0,953,0
1772284149169,douyin_browse,6891,2675,1698204,0,0,531,3177,0,391,0
1772284149921,douyin_browse,741,442,1684048,0,0,184,508,0,163,551
1772284150764,douyin_browse,2631,1928,1670876,0,0,43,541,0,185,125
1772284151596,douyin_browse,1545,225,1677832,0,0,304,2863,0,204,5202
1772284152381,douyin_browse,65469,53437,1666504,74,73,1227,11449,1,1006,24947
1772284153160,douyin_browse,21558,16966,1720212,0,0,452,712,0,228,15295
1772284153957,douyin_browse,1194,437,1709992,0,0,577,495,0,385,0
1772284154602,douyin_browse,197,0,1700620,0,0,343,221,0,285,0
1772284155286,douyin_browse,1036,0,1704576,0,0,478,474,0,383,0
1772284155919,douyin_browse,335,4,1567456,0,0,1543,3980,0,1503,0
1772284156547,douyin_browse,223,13,1576976,0,0,340,281,0,123,0
1772284157178,douyin_browse,290,0,1572352,0,0,2359,2673,0,3687,0
1772284157870,douyin_browse,9411,249,1629988,0,0,15346,15123,0,13983,0
1772284158584,douyin_browse,240,96,1627472,0,0,36,29,0,8,0
1772284159252,douyin_browse,8,0,1630192,0,0,5,7,0,31,0
1772284159941,douyin_browse,655,2,1614052,0,0,368,600,0,314,0
1772284160738,douyin_browse,74,10,1609412,0,0,51,59,0,42,0
1772284161483,douyin_browse,357,16,1625564,0,0,640,541,0,525,0
1772284162135,douyin_browse,39,0,1607964,0,0,26,117,0,23,0
1772284162779,douyin_browse,629,2,1604528,0,0,1077,1091,0,1068,0
1772284163454,douyin_browse,49,0,1579060,0,0,160,152,0,153,0
1772284164161,douyin_browse,142,0,1571080,0,0,147,103,0,134,0
1772284164927,douyin_browse,15,0,1567400,0,0,17,57,0,20,0
1772284165716,douyin_browse,70,0,1547288,0,0,40,41,0,46,0
1772284166584,douyin_browse,117,0,1565272,0,0,104,347,0,80,0
1772284167361,douyin_browse,3024,1909,1571724,0,0,118,88,0,332,0
1772284168084,douyin_browse,1161,51,1515112,0,0,983,1031,0,663,17
1772284168927,douyin_browse,478,361,1533540,0,0,7,5,0,5,0
1772284169795,douyin_browse,409,201,1520644,0,0,185,150,0,153,0
1772284170614,douyin_browse,2129,1553,1543332,0,0,297,285,0,300,0
1772284171421,douyin_browse,548,97,1524636,0,0,93,90,0,73,0
1772284172270,douyin_browse,362,98,1515432,0,0,221,201,0,573,525
1772284173195,douyin_browse,3718,1920,1543196,0,0,637,413,0,38,0
1772284174043,douyin_browse,212,1,1590296,0,0,469,502,0,428,0
1772284174818,douyin_browse,979,261,1470092,0,0,230,224,0,84,0
1772284175699,douyin_browse,476,12,1447144,0,0,216,192,0,186,0
1772284176604,douyin_browse,14,0,1472480,0,0,3,6,0,27,0
1772284177494,douyin_browse,477,6,1449924,0,0,618,680,0,589,0
1772284178393,douyin_browse,1550,0,1462520,0,0,6,2,0,256,0
1772284179263,douyin_browse,9887,165,1441788,0,0,10193,10165,0,9917,0
1772284180052,douyin_browse,116,0,1448908,0,0,113,158,0,43,0
1772284180855,douyin_browse,22,0,1432928,0,0,14,14,0,24,0
1772284181675,douyin_browse,45,0,1443220,0,0,49,38,0,39,0
1772284182556,douyin_browse,568,6,1437240,0,0,1859,2185,0,1880,0
1772284183367,douyin_browse,1173,134,1432576,0,0,63,67,0,55,0
1772284184190,douyin_browse,192,0,1536180,0,0,226,209,0,200,0
1772284184985,douyin_browse,204,0,1509496,0,0,205,182,0,169,0
1772284185818,douyin_browse,527,3,1598948,0,0,469,460,0,457,0
1772284186740,douyin_browse,116,9,1598340,0,0,73,254,0,99,0
1772284187605,douyin_browse,379,0,1592564,0,0,384,516,0,362,0
1772284188502,douyin_browse,248,0,1621168,0,0,91,65,0,52,0
1772284189373,douyin_browse,193,9,1662696,0,0,273,194,0,189,0
1772284190190,douyin_browse,76,0,1530044,0,0,66,73,0,54,0
1772284191082,douyin_browse,76,0,1550412,0,0,48,35,0,39,0
1772284191940,douyin_browse,61,0,1548128,0,0,6,11,0,7,0
1772284192810,douyin_browse,1191,12,1545884,0,0,851,845,0,843,0
1772284193625,douyin_browse,151,16,1570044,0,0,183,172,0,187,0
